bienestar_id,Student_ID,Burnout_Risk_Level,Burnout_Encoded,Perceived_AI_Dependency,Dependencia_Alta,Anxiety_Level_During_Exams
111662,111662,Medium,1,4,0,6
111663,111663,Low,0,4,0,7
111664,111664,Low,0,3,0,2
111665,111665,Medium,1,3,0,3
111666,111666,High,2,5,0,4
111667,111667,Medium,1,4,0,3
111668,111668,Medium,1,2,0,1
111669,111669,High,2,5,0,6
111670,111670,High,2,4,0,3
111671,111671,Low,0,1,0,2
111672,111672,High,2,2,0,2
111673,111673,Medium,1,2,0,3
111674,111674,Low,0,5,0,10
111675,111675,Low,0,1,0,1
111676,111676,Medium,1,4,0,7
111677,111677,Medium,1,3,0,7
111678,111678,Medium,1,2,0,1
111679,111679,Medium,1,5,0,7
111680,111680,High,2,3,0,4
111681,111681,Low,0,2,0,5
111682,111682,Medium,1,1,0,2
111683,111683,Medium,1,1,0,1
111684,111684,High,2,5,0,2
111685,111685,Low,0,3,0,3
111686,111686,Low,0,2,0,3
111687,111687,Medium,1,5,0,5
111688,111688,Low,0,4,0,2
111689,111689,High,2,6,0,5
111690,111690,Low,0,3,0,6
111691,111691,Medium,1,5,0,5
111692,111692,High,2,2,0,5
111693,111693,High,2,5,0,9
111694,111694,High,2,7,1,5
111695,111695,Medium,1,2,0,9
111696,111696,Low,0,4,0,3
111697,111697,Medium,1,4,0,4
111698,111698,High,2,4,0,3
111699,111699,Medium,1,3,0,5
111700,111700,Medium,1,4,0,4
111701,111701,Medium,1,4,0,7
111702,111702,Medium,1,4,0,4
111703,111703,Low,0,4,0,7
111704,111704,High,2,6,0,10
111705,111705,Medium,1,4,0,2
111706,111706,Medium,1,4,0,3
111707,111707,Medium,1,2,0,1
111708,111708,Medium,1,4,0,5
111709,111709,Medium,1,1,0,5
111710,111710,Low,0,3,0,5
111711,111711,High,2,7,1,3
111712,111712,Low,0,3,0,7
111713,111713,High,2,6,0,5
111714,111714,High,2,4,0,8
111715,111715,Medium,1,8,1,6
111716,111716,Medium,1,3,0,1
111717,111717,High,2,8,1,2
111718,111718,Medium,1,3,0,3
111719,111719,High,2,6,0,5
111720,111720,Medium,1,2,0,7
111721,111721,High,2,3,0,1
111722,111722,Low,0,2,0,5
111723,111723,Medium,1,3,0,4
111724,111724,Low,0,3,0,8
111725,111725,Medium,1,3,0,8
111726,111726,High,2,6,0,4
111727,111727,High,2,5,0,6
111728,111728,High,2,2,0,3
111729,111729,Low,0,2,0,8
111730,111730,Medium,1,4,0,3
111731,111731,Medium,1,2,0,5
111732,111732,Medium,1,4,0,3
111733,111733,Medium,1,5,0,6
111734,111734,Medium,1,5,0,10
111735,111735,High,2,4,0,4
111736,111736,Low,0,5,0,7
111737,111737,Low,0,2,0,3
111738,111738,Medium,1,2,0,4
111739,111739,Low,0,4,0,3
111740,111740,Medium,1,4,0,5
111741,111741,High,2,3,0,4
111742,111742,High,2,6,0,6
111743,111743,Low,0,2,0,5
111744,111744,Medium,1,8,1,7
111745,111745,Low,0,4,0,8
111746,111746,Medium,1,6,0,10
111747,111747,Medium,1,5,0,6
111748,111748,High,2,2,0,3
111749,111749,Medium,1,8,1,2
111750,111750,Low,0,2,0,7
111751,111751,Medium,1,4,0,8
111752,111752,High,2,4,0,5
111753,111753,Low,0,1,0,4
111754,111754,Low,0,1,0,3
111755,111755,Medium,1,3,0,8
111756,111756,High,2,7,1,5
111757,111757,Low,0,2,0,5
111758,111758,Medium,1,2,0,5
111759,111759,Low,0,2,0,5
111760,111760,High,2,3,0,4
111761,111761,Medium,1,1,0,1
111762,111762,High,2,5,0,4
111763,111763,High,2,7,1,9
111764,111764,High,2,7,1,4
111765,111765,Medium,1,5,0,5
111766,111766,Medium,1,3,0,3
111767,111767,Low,0,2,0,1
111768,111768,High,2,7,1,5
111769,111769,High,2,3,0,5
111770,111770,Medium,1,1,0,1
111771,111771,Medium,1,7,1,7
111772,111772,Medium,1,4,0,6
111773,111773,High,2,2,0,5
111774,111774,Medium,1,5,0,3
111775,111775,High,2,6,0,6
111776,111776,Medium,1,5,0,6
111777,111777,Low,0,5,0,4
111778,111778,Medium,1,3,0,7
111779,111779,Low,0,1,0,1
111780,111780,Medium,1,7,1,5
111781,111781,Medium,1,3,0,3
111782,111782,Medium,1,1,0,3
111783,111783,Medium,1,4,0,2
111784,111784,Medium,1,5,0,2
111785,111785,High,2,8,1,5
111786,111786,High,2,1,0,1
111787,111787,High,2,6,0,5
111788,111788,Low,0,4,0,1
111789,111789,Low,0,2,0,2
111790,111790,Low,0,2,0,1
111791,111791,Medium,1,4,0,2
111792,111792,Low,0,4,0,6
111793,111793,High,2,5,0,10
111794,111794,Low,0,5,0,3
111795,111795,High,2,4,0,9
111796,111796,Low,0,3,0,3
111797,111797,Low,0,4,0,9
111798,111798,Medium,1,5,0,2
111799,111799,Low,0,4,0,7
111800,111800,High,2,3,0,4
111801,111801,High,2,2,0,6
111802,111802,Medium,1,4,0,1
111803,111803,High,2,5,0,7
111804,111804,High,2,5,0,1
111805,111805,High,2,2,0,3
111806,111806,High,2,4,0,2
111807,111807,Low,0,1,0,1
111808,111808,Low,0,1,0,6
111809,111809,High,2,6,0,7
111810,111810,High,2,5,0,3
111811,111811,High,2,3,0,6
111812,111812,High,2,5,0,5
111813,111813,Low,0,2,0,3
111814,111814,High,2,10,1,10
111815,111815,Medium,1,3,0,6
111816,111816,Low,0,4,0,2
111817,111817,Medium,1,1,0,5
111818,111818,Medium,1,3,0,3
111819,111819,Low,0,4,0,1
111820,111820,Low,0,1,0,5
111821,111821,Medium,1,1,0,8
111822,111822,High,2,1,0,5
111823,111823,Low,0,2,0,5
111824,111824,Low,0,4,0,6
111825,111825,Medium,1,4,0,5
111826,111826,High,2,5,0,3
111827,111827,Low,0,5,0,1
111828,111828,Low,0,2,0,4
111829,111829,Low,0,4,0,3
111830,111830,High,2,9,1,5
111831,111831,Low,0,4,0,3
111832,111832,Medium,1,2,0,7
111833,111833,Low,0,2,0,5
111834,111834,Low,0,2,0,3
111835,111835,Medium,1,1,0,1
111836,111836,High,2,6,0,7
111837,111837,Medium,1,5,0,4
111838,111838,Low,0,1,0,7
111839,111839,Medium,1,2,0,7
111840,111840,High,2,4,0,4
111841,111841,High,2,4,0,2
111842,111842,High,2,4,0,4
111843,111843,Medium,1,6,0,6
111844,111844,Medium,1,3,0,3
111845,111845,Medium,1,4,0,3
111846,111846,Medium,1,2,0,5
111847,111847,High,2,5,0,7
111848,111848,High,2,5,0,2
111849,111849,Low,0,4,0,7
111850,111850,Low,0,2,0,5
111851,111851,Medium,1,5,0,4
111852,111852,Low,0,1,0,1
111853,111853,Medium,1,1,0,4
111854,111854,High,2,3,0,5
111855,111855,Low,0,2,0,2
111856,111856,High,2,8,1,6
111857,111857,Low,0,1,0,1
111858,111858,Medium,1,4,0,8
111859,111859,Low,0,3,0,5
111860,111860,Medium,1,3,0,6
111861,111861,Low,0,1,0,2
111862,111862,High,2,3,0,4
111863,111863,Low,0,6,0,10
111864,111864,Medium,1,3,0,6
111865,111865,High,2,3,0,5
111866,111866,High,2,8,1,3
111867,111867,High,2,8,1,7
111868,111868,High,2,3,0,4
111869,111869,Low,0,1,0,7
111870,111870,Medium,1,1,0,2
111871,111871,Medium,1,5,0,6
111872,111872,Medium,1,3,0,4
111873,111873,Medium,1,5,0,7
111874,111874,High,2,5,0,6
111875,111875,Low,0,1,0,1
111876,111876,Low,0,3,0,2
111877,111877,Low,0,3,0,8
111878,111878,Low,0,2,0,3
111879,111879,Medium,1,4,0,4
111880,111880,Medium,1,4,0,2
111881,111881,Medium,1,1,0,6
111882,111882,Low,0,4,0,9
111883,111883,Medium,1,2,0,1
111884,111884,Low,0,4,0,3
111885,111885,Low,0,1,0,6
111886,111886,Medium,1,8,1,7
111887,111887,High,2,7,1,6
111888,111888,Medium,1,5,0,5
111889,111889,Medium,1,5,0,3
111890,111890,Medium,1,3,0,3
111891,111891,Low,0,2,0,4
111892,111892,Medium,1,5,0,1
111893,111893,Low,0,1,0,4
111894,111894,Low,0,1,0,8
111895,111895,Medium,1,1,0,3
111896,111896,Medium,1,8,1,6
111897,111897,Low,0,5,0,5
111898,111898,Low,0,7,1,7
111899,111899,High,2,5,0,1
111900,111900,Medium,1,4,0,5
111901,111901,High,2,7,1,2
111902,111902,High,2,3,0,3
111903,111903,Low,0,3,0,2
111904,111904,Medium,1,4,0,3
111905,111905,High,2,3,0,3
111906,111906,Medium,1,3,0,5
111907,111907,High,2,5,0,9
111908,111908,High,2,4,0,5
111909,111909,High,2,2,0,4
111910,111910,High,2,5,0,4
111911,111911,Medium,1,4,0,7
111912,111912,Medium,1,1,0,1
111913,111913,Low,0,3,0,3
111914,111914,Medium,1,2,0,4
111915,111915,High,2,4,0,3
111916,111916,Medium,1,6,0,2
111917,111917,High,2,3,0,9
111918,111918,Low,0,1,0,2
111919,111919,High,2,2,0,4
111920,111920,Medium,1,6,0,5
111921,111921,High,2,5,0,5
111922,111922,Medium,1,5,0,6
111923,111923,Medium,1,4,0,3
111924,111924,Low,0,4,0,8
111925,111925,High,2,1,0,3
111926,111926,Medium,1,4,0,7
111927,111927,Medium,1,7,1,5
111928,111928,Medium,1,4,0,3
111929,111929,Medium,1,1,0,3
111930,111930,High,2,3,0,5
111931,111931,Medium,1,2,0,1
111932,111932,Low,0,1,0,6
111933,111933,High,2,2,0,3
111934,111934,Low,0,2,0,3
111935,111935,Medium,1,1,0,3
111936,111936,Medium,1,7,1,5
111937,111937,Medium,1,5,0,9
111938,111938,High,2,6,0,7
111939,111939,High,2,6,0,5
111940,111940,High,2,6,0,6
111941,111941,Medium,1,2,0,6
111942,111942,Medium,1,4,0,8
111943,111943,High,2,4,0,2
111944,111944,Medium,1,2,0,10
111945,111945,Medium,1,3,0,1
111946,111946,Medium,1,5,0,6
111947,111947,Medium,1,2,0,3
111948,111948,Medium,1,3,0,4
111949,111949,Medium,1,3,0,3
111950,111950,Medium,1,1,0,3
111951,111951,Low,0,3,0,1
111952,111952,Medium,1,4,0,4
111953,111953,Medium,1,3,0,2
111954,111954,Medium,1,4,0,6
111955,111955,Low,0,6,0,4
111956,111956,Medium,1,6,0,5
111957,111957,Medium,1,4,0,4
111958,111958,Medium,1,4,0,1
111959,111959,Medium,1,3,0,4
111960,111960,Medium,1,1,0,5
111961,111961,High,2,6,0,8
111962,111962,Medium,1,2,0,2
111963,111963,High,2,7,1,9
111964,111964,Low,0,1,0,2
111965,111965,Medium,1,4,0,5
111966,111966,High,2,3,0,3
111967,111967,Medium,1,2,0,4
111968,111968,Medium,1,4,0,6
111969,111969,High,2,5,0,10
111970,111970,Medium,1,6,0,4
111971,111971,Medium,1,3,0,5
111972,111972,Low,0,5,0,5
111973,111973,Medium,1,3,0,5
111974,111974,Medium,1,2,0,5
111975,111975,Low,0,1,0,1
111976,111976,Medium,1,4,0,6
111977,111977,Medium,1,4,0,4
111978,111978,Low,0,3,0,1
111979,111979,High,2,2,0,3
111980,111980,Low,0,1,0,3
111981,111981,High,2,8,1,5
111982,111982,Low,0,4,0,5
111983,111983,Medium,1,2,0,4
111984,111984,Low,0,5,0,3
111985,111985,High,2,4,0,3
111986,111986,Low,0,2,0,7
111987,111987,High,2,5,0,4
111988,111988,Low,0,1,0,7
111989,111989,Medium,1,1,0,3
111990,111990,High,2,6,0,7
111991,111991,High,2,7,1,1
111992,111992,High,2,7,1,10
111993,111993,Low,0,6,0,3
111994,111994,Low,0,4,0,1
111995,111995,Medium,1,3,0,6
111996,111996,Medium,1,5,0,3
111997,111997,Medium,1,3,0,5
111998,111998,Low,0,6,0,6
111999,111999,Low,0,2,0,3
112000,112000,Low,0,3,0,6
112001,112001,Medium,1,4,0,4
112002,112002,Medium,1,1,0,2
112003,112003,Low,0,2,0,4
112004,112004,High,2,1,0,2
112005,112005,Medium,1,2,0,3
112006,112006,High,2,4,0,4
112007,112007,Low,0,5,0,4
112008,112008,High,2,2,0,7
112009,112009,Medium,1,4,0,4
112010,112010,High,2,8,1,8
112011,112011,High,2,4,0,4
112012,112012,Medium,1,7,1,5
112013,112013,Medium,1,5,0,7
112014,112014,Low,0,3,0,5
112015,112015,High,2,6,0,8
112016,112016,Medium,1,5,0,4
112017,112017,High,2,7,1,1
112018,112018,Low,0,4,0,5
112019,112019,Low,0,3,0,6
112020,112020,Low,0,5,0,6
112021,112021,Low,0,1,0,3
112022,112022,High,2,1,0,5
112023,112023,Medium,1,4,0,4
112024,112024,Medium,1,4,0,5
112025,112025,Low,0,2,0,3
112026,112026,Medium,1,8,1,7
112027,112027,Low,0,2,0,2
112028,112028,Low,0,1,0,3
112029,112029,Medium,1,2,0,4
112030,112030,Medium,1,4,0,5
112031,112031,High,2,5,0,9
112032,112032,Medium,1,6,0,5
112033,112033,Medium,1,4,0,6
112034,112034,Low,0,3,0,6
112035,112035,Low,0,2,0,5
112036,112036,Low,0,6,0,6
112037,112037,Medium,1,1,0,5
112038,112038,Medium,1,3,0,7
112039,112039,Medium,1,3,0,1
112040,112040,Medium,1,2,0,6
112041,112041,Low,0,6,0,4
112042,112042,Low,0,1,0,1
112043,112043,Low,0,2,0,1
112044,112044,High,2,1,0,6
112045,112045,High,2,2,0,1
112046,112046,Medium,1,2,0,7
112047,112047,Medium,1,5,0,7
112048,112048,Low,0,3,0,4
112049,112049,High,2,5,0,3
112050,112050,High,2,1,0,3
112051,112051,Medium,1,1,0,4
112052,112052,Low,0,2,0,4
112053,112053,High,2,6,0,7
112054,112054,High,2,1,0,3
112055,112055,High,2,2,0,6
112056,112056,Medium,1,4,0,3
112057,112057,Medium,1,3,0,7
112058,112058,High,2,3,0,2
112059,112059,Low,0,5,0,6
112060,112060,High,2,5,0,6
112061,112061,Medium,1,6,0,6
112062,112062,Low,0,1,0,8
112063,112063,Low,0,1,0,1
112064,112064,Medium,1,4,0,3
112065,112065,High,2,3,0,5
112066,112066,Low,0,3,0,3
112067,112067,Medium,1,1,0,5
112068,112068,Low,0,1,0,2
112069,112069,Medium,1,4,0,5
112070,112070,Medium,1,1,0,3
112071,112071,Medium,1,2,0,7
112072,112072,Low,0,2,0,4
112073,112073,High,2,2,0,1
112074,112074,High,2,3,0,3
112075,112075,Low,0,4,0,1
112076,112076,Medium,1,4,0,3
112077,112077,Medium,1,3,0,7
112078,112078,Medium,1,4,0,1
112079,112079,Medium,1,1,0,5
112080,112080,Low,0,1,0,3
112081,112081,Medium,1,4,0,8
112082,112082,High,2,3,0,5
112083,112083,Low,0,4,0,1
112084,112084,Low,0,6,0,5
112085,112085,Low,0,1,0,2
112086,112086,Medium,1,1,0,2
112087,112087,Low,0,4,0,7
112088,112088,Low,0,4,0,4
112089,112089,Medium,1,3,0,5
112090,112090,Low,0,5,0,6
112091,112091,Medium,1,3,0,2
112092,112092,Low,0,1,0,2
112093,112093,Medium,1,4,0,1
112094,112094,Low,0,3,0,4
112095,112095,Medium,1,3,0,4
112096,112096,Low,0,3,0,1
112097,112097,Low,0,5,0,3
112098,112098,Low,0,1,0,4
112099,112099,Medium,1,2,0,4
112100,112100,Medium,1,3,0,5
112101,112101,Medium,1,4,0,4
112102,112102,Low,0,2,0,3
112103,112103,Low,0,2,0,5
112104,112104,Medium,1,1,0,5
112105,112105,Low,0,6,0,5
112106,112106,High,2,5,0,10
112107,112107,Medium,1,3,0,2
112108,112108,High,2,6,0,9
112109,112109,Low,0,3,0,5
112110,112110,Medium,1,4,0,4
112111,112111,Medium,1,2,0,3
112112,112112,High,2,3,0,4
112113,112113,Medium,1,2,0,5
112114,112114,Medium,1,3,0,2
112115,112115,Medium,1,4,0,2
112116,112116,Low,0,1,0,4
112117,112117,High,2,4,0,9
112118,112118,High,2,3,0,1
112119,112119,Medium,1,3,0,4
112120,112120,Low,0,4,0,2
112121,112121,Medium,1,2,0,5
112122,112122,Medium,1,4,0,5
112123,112123,Medium,1,1,0,2
112124,112124,Medium,1,4,0,2
112125,112125,High,2,5,0,4
112126,112126,Medium,1,4,0,3
112127,112127,Medium,1,4,0,1
112128,112128,Low,0,4,0,8
112129,112129,Low,0,1,0,2
112130,112130,High,2,3,0,2
112131,112131,Medium,1,1,0,7
112132,112132,Medium,1,3,0,4
112133,112133,Low,0,1,0,8
112134,112134,Medium,1,3,0,3
112135,112135,High,2,5,0,5
112136,112136,High,2,3,0,7
112137,112137,Medium,1,5,0,8
112138,112138,Low,0,4,0,3
112139,112139,Medium,1,4,0,6
112140,112140,Low,0,1,0,5
112141,112141,Medium,1,5,0,5
112142,112142,Low,0,4,0,2
112143,112143,High,2,4,0,8
112144,112144,Low,0,2,0,4
112145,112145,High,2,6,0,4
112146,112146,Medium,1,2,0,1
112147,112147,Medium,1,1,0,4
112148,112148,Medium,1,7,1,3
112149,112149,High,2,3,0,3
112150,112150,Medium,1,5,0,5
112151,112151,Medium,1,4,0,2
112152,112152,Medium,1,2,0,2
112153,112153,High,2,1,0,3
112154,112154,Medium,1,1,0,2
112155,112155,Low,0,3,0,8
112156,112156,Low,0,6,0,3
112157,112157,Medium,1,5,0,7
112158,112158,Low,0,4,0,4
112159,112159,Low,0,2,0,4
112160,112160,Medium,1,2,0,2
112161,112161,High,2,3,0,4
112162,112162,Medium,1,4,0,8
112163,112163,High,2,7,1,10
112164,112164,Medium,1,1,0,3
112165,112165,Low,0,1,0,1
112166,112166,Low,0,4,0,5
112167,112167,High,2,4,0,7
112168,112168,Low,0,2,0,4
112169,112169,Medium,1,1,0,4
112170,112170,Medium,1,3,0,1
112171,112171,Medium,1,5,0,5
112172,112172,High,2,5,0,4
112173,112173,High,2,7,1,7
112174,112174,Low,0,1,0,3
112175,112175,Low,0,3,0,4
112176,112176,High,2,8,1,6
112177,112177,Medium,1,3,0,6
112178,112178,Medium,1,6,0,2
112179,112179,High,2,5,0,5
112180,112180,Medium,1,4,0,4
112181,112181,High,2,8,1,7
112182,112182,Low,0,1,0,1
112183,112183,Low,0,5,0,4
112184,112184,High,2,2,0,5
112185,112185,High,2,5,0,3
112186,112186,High,2,4,0,8
112187,112187,Medium,1,2,0,7
112188,112188,High,2,8,1,5
112189,112189,Medium,1,3,0,3
112190,112190,Low,0,1,0,4
112191,112191,Low,0,3,0,1
112192,112192,Medium,1,3,0,3
112193,112193,High,2,8,1,6
112194,112194,High,2,5,0,3
112195,112195,Low,0,5,0,4
112196,112196,Medium,1,3,0,6
112197,112197,Medium,1,1,0,2
112198,112198,Medium,1,1,0,3
112199,112199,High,2,5,0,7
112200,112200,Medium,1,4,0,3
112201,112201,Medium,1,5,0,5
112202,112202,Low,0,5,0,4
112203,112203,High,2,3,0,9
112204,112204,Medium,1,6,0,4
112205,112205,Medium,1,3,0,2
112206,112206,Medium,1,2,0,6
112207,112207,Low,0,4,0,5
112208,112208,Low,0,3,0,5
112209,112209,Medium,1,3,0,2
112210,112210,High,2,7,1,7
112211,112211,Medium,1,5,0,4
112212,112212,Low,0,2,0,3
112213,112213,Medium,1,3,0,2
112214,112214,Medium,1,5,0,4
112215,112215,Medium,1,5,0,8
112216,112216,High,2,3,0,8
112217,112217,High,2,4,0,4
112218,112218,Medium,1,4,0,4
112219,112219,Medium,1,3,0,2
112220,112220,Low,0,1,0,1
112221,112221,Medium,1,1,0,1
112222,112222,High,2,6,0,9
112223,112223,High,2,2,0,3
112224,112224,Low,0,1,0,2
112225,112225,Medium,1,3,0,3
112226,112226,Medium,1,3,0,1
112227,112227,High,2,4,0,4
112228,112228,Medium,1,1,0,5
112229,112229,Medium,1,4,0,5
112230,112230,Low,0,3,0,4
112231,112231,Low,0,5,0,7
112232,112232,Low,0,5,0,6
112233,112233,High,2,7,1,7
112234,112234,Medium,1,3,0,3
112235,112235,Low,0,5,0,5
112236,112236,Low,0,2,0,3
112237,112237,Low,0,3,0,2
112238,112238,Medium,1,5,0,4
112239,112239,Low,0,2,0,3
112240,112240,Medium,1,3,0,4
112241,112241,Low,0,5,0,3
112242,112242,Medium,1,1,0,4
112243,112243,Medium,1,2,0,2
112244,112244,Medium,1,3,0,3
112245,112245,Medium,1,6,0,6
112246,112246,High,2,5,0,4
112247,112247,Medium,1,2,0,2
112248,112248,High,2,3,0,3
112249,112249,High,2,7,1,10
112250,112250,High,2,6,0,5
112251,112251,Medium,1,1,0,2
112252,112252,Low,0,4,0,8
112253,112253,Medium,1,5,0,3
112254,112254,High,2,5,0,4
112255,112255,High,2,7,1,2
112256,112256,Medium,1,4,0,4
112257,112257,Low,0,4,0,4
112258,112258,High,2,2,0,5
112259,112259,High,2,3,0,8
112260,112260,Medium,1,4,0,2
112261,112261,High,2,6,0,4
112262,112262,High,2,4,0,4
112263,112263,Medium,1,3,0,5
112264,112264,High,2,3,0,6
112265,112265,Medium,1,3,0,1
112266,112266,Low,0,1,0,5
112267,112267,Medium,1,3,0,2
112268,112268,Medium,1,2,0,1
112269,112269,High,2,1,0,4
112270,112270,Low,0,2,0,3
112271,112271,Low,0,2,0,4
112272,112272,Medium,1,5,0,5
112273,112273,Low,0,2,0,2
112274,112274,Low,0,6,0,3
112275,112275,Low,0,1,0,3
112276,112276,High,2,8,1,2
112277,112277,Low,0,4,0,6
112278,112278,High,2,7,1,8
112279,112279,Low,0,2,0,5
112280,112280,High,2,5,0,5
112281,112281,Low,0,4,0,2
112282,112282,Low,0,5,0,2
112283,112283,Medium,1,2,0,6
112284,112284,Medium,1,2,0,6
112285,112285,High,2,7,1,8
112286,112286,Low,0,4,0,3
112287,112287,Low,0,2,0,4
112288,112288,High,2,7,1,3
112289,112289,Medium,1,5,0,3
112290,112290,Low,0,3,0,7
112291,112291,Low,0,4,0,5
112292,112292,Medium,1,2,0,7
112293,112293,Medium,1,1,0,1
112294,112294,Medium,1,5,0,5
112295,112295,Low,0,3,0,5
112296,112296,Low,0,3,0,3
112297,112297,Low,0,4,0,6
112298,112298,Low,0,1,0,4
112299,112299,High,2,6,0,4
112300,112300,High,2,5,0,3
112301,112301,Medium,1,3,0,4
112302,112302,Medium,1,6,0,4
112303,112303,Medium,1,4,0,7
112304,112304,Medium,1,2,0,3
112305,112305,High,2,5,0,7
112306,112306,Medium,1,4,0,1
112307,112307,Low,0,2,0,4
112308,112308,Medium,1,4,0,1
112309,112309,Low,0,3,0,6
112310,112310,Low,0,2,0,6
112311,112311,Medium,1,2,0,2
112312,112312,High,2,5,0,3
112313,112313,Low,0,4,0,3
112314,112314,High,2,3,0,8
112315,112315,High,2,3,0,4
112316,112316,Medium,1,1,0,2
112317,112317,Medium,1,5,0,4
112318,112318,Low,0,4,0,2
112319,112319,High,2,6,0,5
112320,112320,High,2,5,0,6
112321,112321,High,2,5,0,3
112322,112322,Medium,1,8,1,6
112323,112323,Medium,1,1,0,2
112324,112324,Medium,1,3,0,5
112325,112325,Low,0,3,0,3
112326,112326,Medium,1,2,0,1
112327,112327,High,2,5,0,1
112328,112328,High,2,8,1,8
112329,112329,Low,0,2,0,3
112330,112330,Medium,1,2,0,1
112331,112331,Medium,1,2,0,5
112332,112332,Low,0,1,0,6
112333,112333,Medium,1,2,0,4
112334,112334,Medium,1,4,0,7
112335,112335,Low,0,1,0,1
112336,112336,High,2,5,0,1
112337,112337,Medium,1,4,0,5
112338,112338,Medium,1,6,0,6
112339,112339,Medium,1,1,0,4
112340,112340,Medium,1,2,0,3
112341,112341,High,2,6,0,6
112342,112342,Medium,1,3,0,2
112343,112343,Low,0,1,0,3
112344,112344,Medium,1,3,0,3
112345,112345,Low,0,1,0,4
112346,112346,Low,0,1,0,4
112347,112347,Medium,1,2,0,2
112348,112348,Medium,1,4,0,5
112349,112349,Medium,1,4,0,7
112350,112350,Medium,1,2,0,4
112351,112351,Medium,1,2,0,2
112352,112352,Medium,1,3,0,1
112353,112353,Low,0,4,0,2
112354,112354,Medium,1,2,0,3
112355,112355,Medium,1,4,0,4
112356,112356,Low,0,4,0,6
112357,112357,High,2,4,0,4
112358,112358,Medium,1,3,0,1
112359,112359,Low,0,4,0,1
112360,112360,Low,0,4,0,2
112361,112361,Medium,1,5,0,1
112362,112362,Medium,1,3,0,4
112363,112363,Medium,1,3,0,6
112364,112364,Low,0,1,0,4
112365,112365,Medium,1,6,0,5
112366,112366,Medium,1,6,0,7
112367,112367,High,2,2,0,5
112368,112368,Low,0,5,0,7
112369,112369,Low,0,2,0,6
112370,112370,Low,0,4,0,4
112371,112371,Medium,1,3,0,4
112372,112372,Medium,1,5,0,6
112373,112373,Low,0,4,0,9
112374,112374,Medium,1,4,0,4
112375,112375,Low,0,3,0,6
112376,112376,High,2,7,1,3
112377,112377,Medium,1,4,0,6
112378,112378,Low,0,4,0,1
112379,112379,Medium,1,3,0,1
112380,112380,High,2,2,0,4
112381,112381,High,2,8,1,4
112382,112382,Low,0,4,0,6
112383,112383,Medium,1,4,0,5
112384,112384,Low,0,6,0,1
112385,112385,Medium,1,3,0,3
112386,112386,High,2,2,0,1
112387,112387,High,2,4,0,2
112388,112388,Medium,1,3,0,5
112389,112389,High,2,2,0,3
112390,112390,Medium,1,3,0,3
112391,112391,Medium,1,6,0,2
112392,112392,Low,0,2,0,4
112393,112393,Low,0,1,0,2
112394,112394,Medium,1,2,0,1
112395,112395,Low,0,1,0,1
112396,112396,Low,0,1,0,2
112397,112397,High,2,4,0,5
112398,112398,Medium,1,3,0,3
112399,112399,Medium,1,5,0,8
112400,112400,High,2,6,0,7
112401,112401,Medium,1,2,0,5
112402,112402,Medium,1,6,0,6
112403,112403,Low,0,4,0,9
112404,112404,High,2,1,0,4
112405,112405,High,2,3,0,2
112406,112406,Low,0,2,0,4
112407,112407,Medium,1,8,1,7
112408,112408,High,2,4,0,5
112409,112409,Medium,1,6,0,6
112410,112410,Low,0,5,0,4
112411,112411,Low,0,3,0,3
112412,112412,High,2,4,0,4
112413,112413,Low,0,2,0,4
112414,112414,Medium,1,4,0,1
112415,112415,High,2,6,0,5
112416,112416,High,2,3,0,4
112417,112417,High,2,3,0,2
112418,112418,Low,0,2,0,3
112419,112419,Low,0,1,0,8
112420,112420,Low,0,2,0,4
112421,112421,Medium,1,1,0,2
112422,112422,Medium,1,2,0,3
112423,112423,Medium,1,4,0,5
112424,112424,High,2,2,0,2
112425,112425,High,2,8,1,1
112426,112426,Low,0,3,0,3
112427,112427,High,2,5,0,10
112428,112428,High,2,5,0,5
112429,112429,Medium,1,5,0,3
112430,112430,High,2,5,0,8
112431,112431,Low,0,1,0,4
112432,112432,Medium,1,4,0,3
112433,112433,Low,0,2,0,1
112434,112434,Medium,1,7,1,9
112435,112435,High,2,3,0,9
112436,112436,Medium,1,4,0,4
112437,112437,Medium,1,2,0,2
112438,112438,Medium,1,1,0,6
112439,112439,Medium,1,7,1,5
112440,112440,Medium,1,4,0,6
112441,112441,Medium,1,5,0,6
112442,112442,High,2,4,0,5
112443,112443,Low,0,1,0,5
112444,112444,Low,0,5,0,3
112445,112445,Low,0,3,0,1
112446,112446,Low,0,4,0,1
112447,112447,Medium,1,2,0,3
112448,112448,High,2,1,0,1
112449,112449,Medium,1,3,0,7
112450,112450,Medium,1,3,0,7
112451,112451,High,2,4,0,6
112452,112452,Medium,1,5,0,6
112453,112453,Medium,1,8,1,3
112454,112454,Medium,1,5,0,5
112455,112455,High,2,3,0,5
112456,112456,Low,0,4,0,4
112457,112457,Low,0,5,0,1
112458,112458,Low,0,3,0,6
112459,112459,Medium,1,7,1,4
112460,112460,Low,0,1,0,3
112461,112461,Medium,1,2,0,1
112462,112462,High,2,4,0,7
112463,112463,High,2,7,1,9
112464,112464,Low,0,1,0,4
112465,112465,Medium,1,3,0,4
112466,112466,Low,0,2,0,3
112467,112467,Medium,1,4,0,4
112468,112468,Medium,1,4,0,2
112469,112469,High,2,6,0,4
112470,112470,High,2,7,1,8
112471,112471,Low,0,5,0,1
112472,112472,High,2,6,0,8
