Student_ID,Pre_Semester_GPA,Post_Semester_GPA,Cambio_GPA,Skill_Retention_Score,Riesgo_Academico,Estudio_Total,perfil_id,uso_ia_id,bienestar_id,institucion_id
104351,3.932,4.0,0.068,90.73,0,14.95,104351,104351,104351,1
104352,3.533,3.967,0.434,55.91,0,17.45,104352,104352,104352,2
104353,3.179,3.301,0.122,84.08,0,18.01,104353,104353,104353,3
104354,2.492,2.734,0.242,67.45,0,15.01,104354,104354,104354,2
104355,2.834,3.126,0.292,87.69,0,24.68,104355,104355,104355,2
104356,3.143,3.374,0.231,87.62,0,14.71,104356,104356,104356,3
104357,2.454,2.716,0.262,71.14,0,18.83,104357,104357,104357,2
104358,2.749,3.158,0.409,52.24,0,38.5,104358,104358,104358,2
104359,3.313,3.626,0.313,74.69,0,26.55,104359,104359,104359,1
104360,1.591,1.825,0.234,51.51,1,42.96,104360,104360,104360,2
104361,3.441,3.303,-0.138,69.66,0,9.13,104361,104361,104361,2
104362,2.719,2.345,-0.374,75.45,1,4.28,104362,104362,104362,2
104363,2.787,2.998,0.211,56.46,0,25.28,104363,104363,104363,1
104364,2.724,2.82,0.096,91.8,0,14.36,104364,104364,104364,2
104365,2.542,3.086,0.544,92.97,0,24.0,104365,104365,104365,2
104366,3.419,4.0,0.581,80.51,0,24.83,104366,104366,104366,1
104367,2.952,3.477,0.525,58.38,0,35.83,104367,104367,104367,1
104368,3.562,3.897,0.335,76.03,0,16.6,104368,104368,104368,2
104369,3.295,3.41,0.115,97.6,0,26.53,104369,104369,104369,2
104370,3.447,3.969,0.522,100.0,0,32.49,104370,104370,104370,2
104371,3.123,3.587,0.464,75.65,0,23.89,104371,104371,104371,3
104372,2.693,3.199,0.506,82.1,0,25.77,104372,104372,104372,3
104373,3.076,3.628,0.552,82.75,0,12.52,104373,104373,104373,2
104374,2.927,3.085,0.158,75.74,0,18.31,104374,104374,104374,2
104375,3.651,3.975,0.324,60.18,0,41.98,104375,104375,104375,2
104376,2.549,3.061,0.512,81.18,0,39.49,104376,104376,104376,2
104377,2.952,3.425,0.473,44.37,0,22.79,104377,104377,104377,2
104378,3.801,3.764,-0.037,58.87,0,31.66,104378,104378,104378,2
104379,3.86,3.917,0.057,58.76,0,18.13,104379,104379,104379,1
104380,3.549,3.358,-0.191,91.26,0,10.75,104380,104380,104380,1
104381,3.094,3.4,0.306,87.67,0,28.47,104381,104381,104381,1
104382,2.984,3.32,0.336,81.19,0,13.64,104382,104382,104382,2
104383,2.93,3.178,0.248,76.25,0,11.64,104383,104383,104383,3
104384,3.414,3.979,0.565,87.71,0,19.63,104384,104384,104384,2
104385,3.667,3.844,0.177,95.2,0,23.32,104385,104385,104385,2
104386,3.389,3.756,0.367,92.33,0,13.29,104386,104386,104386,2
104387,3.325,3.35,0.025,86.84,0,39.46,104387,104387,104387,2
104388,2.854,3.18,0.326,78.43,0,12.99,104388,104388,104388,3
104389,3.419,3.999,0.58,79.92,0,34.21,104389,104389,104389,2
104390,2.469,2.577,0.108,73.56,0,27.63,104390,104390,104390,1
104391,3.124,3.017,-0.107,74.93,0,4.41,104391,104391,104391,2
104392,1.838,2.22,0.382,87.2,1,26.08,104392,104392,104392,3
104393,3.735,3.992,0.257,65.22,0,11.73,104393,104393,104393,1
104394,2.565,2.961,0.396,90.46,0,19.55,104394,104394,104394,1
104395,3.548,3.744,0.196,75.47,0,21.11,104395,104395,104395,2
104396,2.662,2.893,0.231,65.04,0,20.69,104396,104396,104396,2
104397,3.247,3.421,0.174,70.51,0,9.54,104397,104397,104397,2
104398,2.874,2.973,0.099,60.83,0,13.05,104398,104398,104398,3
104399,2.249,2.475,0.226,76.21,1,27.53,104399,104399,104399,1
104400,2.931,3.188,0.257,77.58,0,18.87,104400,104400,104400,3
104401,3.029,3.616,0.587,74.77,0,21.87,104401,104401,104401,2
104402,3.501,3.791,0.29,70.17,0,37.45,104402,104402,104402,1
104403,3.82,3.984,0.164,93.96,0,14.59,104403,104403,104403,2
104404,2.371,2.506,0.135,80.55,0,20.85,104404,104404,104404,2
104405,2.708,3.033,0.325,96.96,0,16.94,104405,104405,104405,2
104406,2.758,2.74,-0.018,79.35,0,5.98,104406,104406,104406,3
104407,2.283,2.412,0.129,89.41,1,15.71,104407,104407,104407,3
104408,3.419,3.58,0.161,89.7,0,24.81,104408,104408,104408,3
104409,3.651,4.0,0.349,100.0,0,23.63,104409,104409,104409,2
104410,3.102,3.174,0.072,65.75,0,21.95,104410,104410,104410,2
104411,2.764,3.463,0.699,77.04,0,30.15,104411,104411,104411,3
104412,3.268,3.49,0.222,70.33,0,14.48,104412,104412,104412,3
104413,2.321,2.488,0.167,71.16,1,18.21,104413,104413,104413,2
104414,2.359,2.594,0.235,83.81,0,22.93,104414,104414,104414,3
104415,3.272,3.583,0.311,59.82,0,12.21,104415,104415,104415,2
104416,2.695,2.683,-0.012,75.27,0,14.61,104416,104416,104416,1
104417,3.303,3.596,0.293,72.61,0,19.66,104417,104417,104417,3
104418,2.458,2.345,-0.113,74.77,1,9.57,104418,104418,104418,3
104419,3.149,3.115,-0.034,73.7,0,6.09,104419,104419,104419,3
104420,3.7,3.884,0.184,63.02,0,23.86,104420,104420,104420,2
104421,2.942,3.273,0.331,83.97,0,23.58,104421,104421,104421,3
104422,3.159,3.041,-0.118,77.83,0,18.48,104422,104422,104422,3
104423,3.636,3.79,0.154,83.06,0,16.29,104423,104423,104423,3
104424,3.099,3.22,0.121,92.63,0,18.78,104424,104424,104424,2
104425,3.337,3.367,0.03,77.52,0,16.49,104425,104425,104425,2
104426,2.739,2.853,0.114,76.08,0,11.48,104426,104426,104426,3
104427,3.888,4.0,0.112,100.0,0,25.36,104427,104427,104427,2
104428,3.029,3.066,0.037,100.0,0,32.79,104428,104428,104428,2
104429,2.863,3.234,0.371,77.12,0,17.23,104429,104429,104429,2
104430,2.914,2.985,0.071,75.14,0,12.65,104430,104430,104430,3
104431,2.655,2.81,0.155,82.74,0,20.63,104431,104431,104431,3
104432,2.782,2.89,0.108,78.77,0,18.6,104432,104432,104432,1
104433,3.105,3.28,0.175,68.93,0,12.98,104433,104433,104433,1
104434,3.014,3.241,0.227,90.38,0,11.87,104434,104434,104434,2
104435,2.447,2.547,0.1,58.04,0,8.47,104435,104435,104435,3
104436,2.546,2.579,0.033,80.66,0,17.34,104436,104436,104436,2
104437,2.864,3.221,0.357,61.91,0,13.61,104437,104437,104437,2
104438,2.6,2.911,0.311,87.74,0,17.15,104438,104438,104438,2
104439,2.716,2.823,0.107,74.4,0,7.76,104439,104439,104439,3
104440,2.767,3.008,0.241,79.23,0,11.62,104440,104440,104440,3
104441,2.682,2.638,-0.044,70.05,0,23.71,104441,104441,104441,2
104442,3.383,3.55,0.167,90.91,0,20.18,104442,104442,104442,1
104443,3.409,3.643,0.234,71.78,0,17.39,104443,104443,104443,3
104444,3.923,3.978,0.055,85.94,0,11.83,104444,104444,104444,2
104445,2.774,3.103,0.329,86.67,0,29.44,104445,104445,104445,2
104446,3.288,3.629,0.341,73.24,0,6.66,104446,104446,104446,3
104447,3.53,3.624,0.094,99.27,0,14.38,104447,104447,104447,3
104448,3.59,3.684,0.094,58.39,0,15.98,104448,104448,104448,2
104449,3.027,3.016,-0.011,72.68,0,17.19,104449,104449,104449,1
104450,2.282,2.46,0.178,66.03,1,26.28,104450,104450,104450,2
104451,2.825,2.716,-0.109,74.41,0,8.43,104451,104451,104451,1
104452,2.988,3.515,0.527,70.85,0,31.16,104452,104452,104452,2
104453,2.938,3.185,0.247,68.13,0,32.65,104453,104453,104453,2
104454,2.67,2.827,0.157,81.0,0,18.4,104454,104454,104454,1
104455,3.627,4.0,0.373,70.2,0,34.24,104455,104455,104455,3
104456,3.665,3.896,0.231,92.55,0,17.06,104456,104456,104456,2
104457,3.446,3.643,0.197,71.53,0,7.77,104457,104457,104457,3
104458,3.116,3.165,0.049,73.37,0,31.88,104458,104458,104458,1
104459,2.719,3.114,0.395,88.52,0,21.02,104459,104459,104459,2
104460,3.495,3.485,-0.01,50.69,0,27.84,104460,104460,104460,1
104461,2.584,3.022,0.438,71.4,0,16.79,104461,104461,104461,2
104462,3.687,3.962,0.275,78.29,0,18.35,104462,104462,104462,2
104463,2.83,3.239,0.409,78.73,0,22.85,104463,104463,104463,3
104464,3.303,3.175,-0.128,68.9,0,12.17,104464,104464,104464,3
104465,3.511,3.812,0.301,74.82,0,8.25,104465,104465,104465,2
104466,3.532,4.0,0.468,80.6,0,29.08,104466,104466,104466,3
104467,2.988,3.171,0.183,90.69,0,15.04,104467,104467,104467,3
104468,3.294,3.931,0.637,86.4,0,17.97,104468,104468,104468,3
104469,3.516,3.648,0.132,70.28,0,8.35,104469,104469,104469,2
104470,3.39,3.636,0.246,63.55,0,27.48,104470,104470,104470,3
104471,3.202,3.351,0.149,73.69,0,7.15,104471,104471,104471,3
104472,3.015,3.356,0.341,83.15,0,13.95,104472,104472,104472,3
104473,3.268,2.901,-0.367,55.18,1,26.63,104473,104473,104473,2
104474,3.402,3.588,0.186,76.63,0,15.05,104474,104474,104474,1
104475,3.749,4.0,0.251,75.08,0,21.04,104475,104475,104475,3
104476,3.112,3.463,0.351,79.45,0,12.67,104476,104476,104476,1
104477,3.294,3.504,0.21,69.47,0,20.53,104477,104477,104477,1
104478,3.376,3.486,0.11,60.87,0,13.39,104478,104478,104478,2
104479,3.802,4.0,0.198,87.83,0,20.72,104479,104479,104479,3
104480,3.758,4.0,0.242,86.17,0,11.69,104480,104480,104480,1
104481,3.205,3.179,-0.026,65.95,0,40.84,104481,104481,104481,2
104482,2.544,2.85,0.306,45.63,0,18.82,104482,104482,104482,2
104483,3.006,2.887,-0.119,54.88,0,19.36,104483,104483,104483,1
104484,3.037,3.503,0.466,71.11,0,21.01,104484,104484,104484,2
104485,2.887,3.181,0.294,75.63,0,23.39,104485,104485,104485,3
104486,2.06,2.577,0.517,68.11,0,25.51,104486,104486,104486,1
104487,3.577,3.937,0.36,63.99,0,14.33,104487,104487,104487,2
104488,3.812,4.0,0.188,97.4,0,9.47,104488,104488,104488,2
104489,3.309,3.319,0.01,81.53,0,19.8,104489,104489,104489,3
104490,2.12,2.464,0.344,47.79,1,15.18,104490,104490,104490,2
104491,3.639,4.0,0.361,58.89,0,17.08,104491,104491,104491,2
104492,2.608,2.961,0.353,59.4,0,26.15,104492,104492,104492,2
104493,3.531,3.839,0.308,100.0,0,19.91,104493,104493,104493,2
104494,3.081,3.234,0.153,72.95,0,16.49,104494,104494,104494,2
104495,3.49,3.569,0.079,40.57,0,15.77,104495,104495,104495,2
104496,2.973,3.031,0.058,89.5,0,19.89,104496,104496,104496,2
104497,3.399,3.482,0.083,79.74,0,7.43,104497,104497,104497,3
104498,3.614,3.799,0.185,69.52,0,20.28,104498,104498,104498,2
104499,3.87,4.0,0.13,89.67,0,12.51,104499,104499,104499,2
104500,3.333,3.519,0.186,61.31,0,16.98,104500,104500,104500,2
104501,3.062,3.346,0.284,67.15,0,22.72,104501,104501,104501,2
104502,2.619,2.806,0.187,79.05,0,10.94,104502,104502,104502,1
104503,3.877,4.0,0.123,82.1,0,26.97,104503,104503,104503,3
104504,2.521,2.84,0.319,71.38,0,27.58,104504,104504,104504,2
104505,3.023,3.323,0.3,58.46,0,15.1,104505,104505,104505,1
104506,3.013,3.27,0.257,85.66,0,20.71,104506,104506,104506,3
104507,3.299,3.171,-0.128,86.18,0,9.16,104507,104507,104507,2
104508,2.658,3.072,0.414,54.3,0,13.22,104508,104508,104508,2
104509,2.983,3.303,0.32,100.0,0,30.73,104509,104509,104509,1
104510,2.128,1.932,-0.196,66.36,1,15.13,104510,104510,104510,1
104511,2.748,2.989,0.241,75.58,0,11.29,104511,104511,104511,2
104512,3.611,3.727,0.116,100.0,0,17.43,104512,104512,104512,3
104513,3.81,4.0,0.19,78.24,0,19.08,104513,104513,104513,2
104514,2.474,2.584,0.11,78.09,0,10.1,104514,104514,104514,2
104515,2.864,2.901,0.037,73.92,0,18.37,104515,104515,104515,3
104516,3.235,3.569,0.334,81.47,0,24.59,104516,104516,104516,1
104517,3.392,3.574,0.182,96.24,0,17.72,104517,104517,104517,3
104518,3.09,3.359,0.269,88.92,0,19.32,104518,104518,104518,3
104519,2.854,3.213,0.359,92.56,0,23.26,104519,104519,104519,1
104520,3.299,3.282,-0.017,94.22,0,16.51,104520,104520,104520,1
104521,3.561,3.827,0.266,75.53,0,13.37,104521,104521,104521,1
104522,2.739,3.276,0.537,80.05,0,15.25,104522,104522,104522,3
104523,3.833,4.0,0.167,61.17,0,14.32,104523,104523,104523,2
104524,3.887,4.0,0.113,74.31,0,3.91,104524,104524,104524,1
104525,3.322,3.658,0.336,82.82,0,26.68,104525,104525,104525,2
104526,2.922,3.167,0.245,78.77,0,8.88,104526,104526,104526,2
104527,3.031,3.229,0.198,76.12,0,9.99,104527,104527,104527,3
104528,2.243,2.38,0.137,73.96,1,25.84,104528,104528,104528,2
104529,3.584,3.452,-0.132,82.94,0,11.9,104529,104529,104529,3
104530,3.089,3.496,0.407,83.93,0,14.01,104530,104530,104530,2
104531,2.232,2.164,-0.068,74.74,1,9.72,104531,104531,104531,3
104532,3.829,4.0,0.171,70.09,0,24.95,104532,104532,104532,3
104533,3.508,3.705,0.197,76.4,0,18.19,104533,104533,104533,2
104534,3.048,3.214,0.166,97.11,0,8.32,104534,104534,104534,3
104535,2.622,2.571,-0.051,60.95,0,15.92,104535,104535,104535,2
104536,3.717,3.931,0.214,86.2,0,22.33,104536,104536,104536,3
104537,3.046,2.983,-0.063,55.89,0,25.82,104537,104537,104537,2
104538,2.666,2.711,0.045,59.87,0,24.92,104538,104538,104538,1
104539,3.511,3.674,0.163,71.88,0,14.21,104539,104539,104539,2
104540,3.554,3.423,-0.131,76.69,0,21.81,104540,104540,104540,2
104541,2.965,3.231,0.266,68.32,0,9.74,104541,104541,104541,3
104542,3.154,3.562,0.408,77.78,0,21.57,104542,104542,104542,3
104543,2.699,2.988,0.289,71.39,0,13.32,104543,104543,104543,1
104544,3.341,3.783,0.442,72.28,0,19.37,104544,104544,104544,3
104545,3.29,3.692,0.402,71.3,0,22.52,104545,104545,104545,1
104546,3.485,3.552,0.067,47.52,0,16.09,104546,104546,104546,2
104547,3.525,4.0,0.475,100.0,0,21.4,104547,104547,104547,3
104548,3.236,3.763,0.527,89.62,0,13.59,104548,104548,104548,2
104549,2.253,2.697,0.444,89.28,0,32.34,104549,104549,104549,1
104550,3.385,3.28,-0.105,62.27,0,14.42,104550,104550,104550,1
104551,3.524,3.542,0.018,87.87,0,10.33,104551,104551,104551,2
104552,3.634,3.922,0.288,96.29,0,28.95,104552,104552,104552,2
104553,3.903,4.0,0.097,64.12,0,18.84,104553,104553,104553,2
104554,3.813,3.902,0.089,53.73,0,18.65,104554,104554,104554,1
104555,2.652,2.678,0.026,47.22,0,18.74,104555,104555,104555,3
104556,2.831,3.291,0.46,66.19,0,9.39,104556,104556,104556,2
104557,3.664,3.852,0.188,100.0,0,31.21,104557,104557,104557,2
104558,3.479,3.906,0.427,100.0,0,11.91,104558,104558,104558,3
104559,3.07,3.129,0.059,70.63,0,8.92,104559,104559,104559,3
104560,2.792,2.919,0.127,51.7,0,10.0,104560,104560,104560,1
104561,3.083,3.691,0.608,75.66,0,26.43,104561,104561,104561,1
104562,3.623,3.748,0.125,72.12,0,53.15,104562,104562,104562,3
104563,2.411,2.455,0.044,84.49,1,10.07,104563,104563,104563,3
104564,3.569,3.833,0.264,65.81,0,9.36,104564,104564,104564,1
104565,3.177,3.523,0.346,89.89,0,43.55,104565,104565,104565,2
104566,3.525,3.748,0.223,57.56,0,12.32,104566,104566,104566,1
104567,2.363,2.592,0.229,84.01,0,28.94,104567,104567,104567,3
104568,3.495,3.876,0.381,100.0,0,8.76,104568,104568,104568,2
104569,2.406,2.486,0.08,65.31,1,45.4,104569,104569,104569,3
104570,3.314,3.692,0.378,71.24,0,28.79,104570,104570,104570,2
104571,3.33,3.662,0.332,76.79,0,17.59,104571,104571,104571,3
104572,3.244,3.617,0.373,80.56,0,39.23,104572,104572,104572,2
104573,3.295,3.511,0.216,100.0,0,31.21,104573,104573,104573,3
104574,2.997,3.211,0.214,67.13,0,27.29,104574,104574,104574,2
104575,3.433,3.679,0.246,58.98,0,20.19,104575,104575,104575,2
104576,3.577,3.787,0.21,81.17,0,22.95,104576,104576,104576,3
104577,3.008,3.121,0.113,84.36,0,16.43,104577,104577,104577,1
104578,2.531,2.75,0.219,65.2,0,19.12,104578,104578,104578,1
104579,2.815,3.171,0.356,76.35,0,14.81,104579,104579,104579,1
104580,3.129,3.457,0.328,90.52,0,19.49,104580,104580,104580,3
104581,3.419,3.996,0.577,86.42,0,19.29,104581,104581,104581,3
104582,2.242,2.385,0.143,58.92,1,16.29,104582,104582,104582,1
104583,3.59,3.897,0.307,72.36,0,13.0,104583,104583,104583,2
104584,2.635,2.825,0.19,65.65,0,18.59,104584,104584,104584,2
104585,3.584,3.526,-0.058,70.59,0,5.65,104585,104585,104585,2
104586,2.831,2.818,-0.013,63.94,0,25.88,104586,104586,104586,1
104587,3.8,3.884,0.084,75.35,0,8.3,104587,104587,104587,2
104588,2.847,3.221,0.374,100.0,0,13.36,104588,104588,104588,1
104589,3.72,3.728,0.008,70.71,0,9.07,104589,104589,104589,3
104590,3.68,3.626,-0.054,64.97,0,11.65,104590,104590,104590,2
104591,2.522,3.054,0.532,98.4,0,46.06,104591,104591,104591,3
104592,3.799,4.0,0.201,88.85,0,29.42,104592,104592,104592,3
104593,3.629,3.846,0.217,91.76,0,29.19,104593,104593,104593,3
104594,3.545,3.854,0.309,82.49,0,21.12,104594,104594,104594,2
104595,3.83,4.0,0.17,82.35,0,18.57,104595,104595,104595,3
104596,3.89,4.0,0.11,56.82,0,9.39,104596,104596,104596,2
104597,3.207,3.329,0.122,52.88,0,22.67,104597,104597,104597,3
104598,3.408,4.0,0.592,74.12,0,10.84,104598,104598,104598,2
104599,3.51,3.393,-0.117,77.68,0,10.06,104599,104599,104599,2
104600,3.379,3.233,-0.146,67.51,0,28.87,104600,104600,104600,1
104601,3.105,3.272,0.167,78.5,0,16.64,104601,104601,104601,2
104602,3.618,4.0,0.382,100.0,0,12.54,104602,104602,104602,2
104603,2.567,2.672,0.105,75.68,0,19.41,104603,104603,104603,2
104604,3.523,3.802,0.279,83.07,0,24.07,104604,104604,104604,2
104605,2.649,2.903,0.254,69.34,0,8.95,104605,104605,104605,2
104606,3.733,4.0,0.267,100.0,0,17.86,104606,104606,104606,2
104607,3.42,3.523,0.103,70.0,0,23.58,104607,104607,104607,2
104608,3.329,3.444,0.115,76.44,0,7.7,104608,104608,104608,3
104609,3.366,3.695,0.329,68.22,0,19.42,104609,104609,104609,2
104610,2.333,2.522,0.189,59.18,0,14.71,104610,104610,104610,1
104611,3.016,3.386,0.37,72.64,0,13.92,104611,104611,104611,2
104612,3.729,3.975,0.246,73.24,0,11.44,104612,104612,104612,2
104613,3.611,3.918,0.307,74.28,0,12.82,104613,104613,104613,1
104614,3.829,4.0,0.171,74.38,0,35.92,104614,104614,104614,2
104615,3.854,4.0,0.146,95.67,0,17.42,104615,104615,104615,2
104616,3.438,3.749,0.311,61.42,0,21.11,104616,104616,104616,2
104617,2.988,3.137,0.149,61.23,0,8.02,104617,104617,104617,2
104618,2.607,2.679,0.072,65.94,0,29.91,104618,104618,104618,3
104619,3.478,3.491,0.013,73.73,0,6.42,104619,104619,104619,2
104620,2.672,3.042,0.37,62.76,0,27.67,104620,104620,104620,3
104621,2.602,2.833,0.231,76.15,0,17.69,104621,104621,104621,1
104622,3.108,3.367,0.259,60.16,0,3.7,104622,104622,104622,2
104623,3.591,3.97,0.379,65.34,0,28.62,104623,104623,104623,2
104624,2.653,3.003,0.35,95.39,0,17.05,104624,104624,104624,3
104625,3.499,2.845,-0.654,51.91,1,39.49,104625,104625,104625,2
104626,3.17,3.265,0.095,75.48,0,15.54,104626,104626,104626,3
104627,3.901,4.0,0.099,100.0,0,10.93,104627,104627,104627,2
104628,3.68,4.0,0.32,100.0,0,17.18,104628,104628,104628,2
104629,3.22,3.423,0.203,54.28,0,14.41,104629,104629,104629,2
104630,3.228,3.621,0.393,79.41,0,22.7,104630,104630,104630,1
104631,3.39,3.522,0.132,100.0,0,14.6,104631,104631,104631,1
104632,2.956,3.011,0.055,71.75,0,25.31,104632,104632,104632,1
104633,2.888,3.403,0.515,84.25,0,17.0,104633,104633,104633,2
104634,3.066,3.347,0.281,62.41,0,41.48,104634,104634,104634,2
104635,2.966,3.098,0.132,57.98,0,32.24,104635,104635,104635,2
104636,3.557,3.704,0.147,67.32,0,15.82,104636,104636,104636,3
104637,3.35,3.482,0.132,69.19,0,15.68,104637,104637,104637,3
104638,3.01,3.095,0.085,97.6,0,7.29,104638,104638,104638,1
104639,2.655,2.638,-0.017,98.74,0,29.39,104639,104639,104639,2
104640,2.917,2.7,-0.217,73.83,0,23.23,104640,104640,104640,3
104641,3.547,3.865,0.318,85.49,0,22.41,104641,104641,104641,2
104642,3.778,3.796,0.018,76.83,0,25.33,104642,104642,104642,2
104643,3.495,3.89,0.395,81.84,0,33.34,104643,104643,104643,2
104644,3.197,3.025,-0.172,80.34,0,18.89,104644,104644,104644,2
104645,3.289,3.365,0.076,91.19,0,23.54,104645,104645,104645,3
104646,3.386,3.695,0.309,81.91,0,26.3,104646,104646,104646,3
104647,3.537,3.701,0.164,84.68,0,8.88,104647,104647,104647,1
104648,3.238,3.436,0.198,69.08,0,13.66,104648,104648,104648,1
104649,2.892,3.196,0.304,60.42,0,11.51,104649,104649,104649,1
104650,3.397,3.649,0.252,84.36,0,20.21,104650,104650,104650,1
104651,1.99,2.18,0.19,90.08,1,13.91,104651,104651,104651,1
104652,3.712,3.917,0.205,93.99,0,16.66,104652,104652,104652,1
104653,2.713,2.77,0.057,83.56,0,30.16,104653,104653,104653,3
104654,2.888,3.089,0.201,64.78,0,10.14,104654,104654,104654,3
104655,3.42,3.493,0.073,89.12,0,27.62,104655,104655,104655,2
104656,2.918,3.468,0.55,77.14,0,43.9,104656,104656,104656,2
104657,3.782,4.0,0.218,98.85,0,23.19,104657,104657,104657,2
104658,3.818,4.0,0.182,75.04,0,20.3,104658,104658,104658,3
104659,3.354,3.432,0.078,59.65,0,11.42,104659,104659,104659,3
104660,3.57,4.0,0.43,67.24,0,36.85,104660,104660,104660,2
104661,2.294,2.596,0.302,76.03,0,32.71,104661,104661,104661,2
104662,3.736,3.795,0.059,54.7,0,36.18,104662,104662,104662,3
104663,2.46,2.648,0.188,72.97,0,14.96,104663,104663,104663,1
104664,2.164,2.472,0.308,82.14,1,10.4,104664,104664,104664,3
104665,3.324,3.663,0.339,49.46,0,5.9,104665,104665,104665,2
104666,3.291,3.85,0.559,77.8,0,22.24,104666,104666,104666,1
104667,3.457,3.957,0.5,60.28,0,22.36,104667,104667,104667,2
104668,2.91,3.158,0.248,50.97,0,22.1,104668,104668,104668,2
104669,3.749,4.0,0.251,87.06,0,26.83,104669,104669,104669,1
104670,3.327,3.544,0.217,87.14,0,14.83,104670,104670,104670,2
104671,3.307,3.573,0.266,84.79,0,15.33,104671,104671,104671,2
104672,3.718,4.0,0.282,95.34,0,18.49,104672,104672,104672,1
104673,2.239,2.699,0.46,70.32,0,11.95,104673,104673,104673,2
104674,3.428,3.789,0.361,45.26,0,5.13,104674,104674,104674,2
104675,3.773,3.912,0.139,82.71,0,14.96,104675,104675,104675,3
104676,2.772,3.245,0.473,72.23,0,23.98,104676,104676,104676,2
104677,3.515,3.474,-0.041,92.36,0,9.52,104677,104677,104677,1
104678,3.093,3.306,0.213,42.92,0,15.19,104678,104678,104678,2
104679,2.706,2.867,0.161,90.64,0,4.71,104679,104679,104679,2
104680,2.881,3.207,0.326,90.57,0,25.18,104680,104680,104680,1
104681,3.939,4.0,0.061,59.86,0,28.07,104681,104681,104681,1
104682,1.82,1.979,0.159,73.71,1,10.63,104682,104682,104682,1
104683,3.712,4.0,0.288,88.08,0,16.82,104683,104683,104683,3
104684,3.506,4.0,0.494,100.0,0,26.22,104684,104684,104684,2
104685,3.124,3.402,0.278,76.84,0,19.87,104685,104685,104685,3
104686,2.33,2.26,-0.07,49.57,1,5.21,104686,104686,104686,2
104687,2.955,2.957,0.002,53.16,0,13.03,104687,104687,104687,2
104688,2.22,2.633,0.413,64.03,0,44.25,104688,104688,104688,3
104689,2.507,2.806,0.299,57.28,0,12.44,104689,104689,104689,3
104690,3.131,3.349,0.218,86.07,0,14.82,104690,104690,104690,3
104691,3.563,3.617,0.054,66.95,0,6.78,104691,104691,104691,2
104692,3.263,3.51,0.247,70.02,0,21.31,104692,104692,104692,1
104693,3.43,3.791,0.361,100.0,0,25.01,104693,104693,104693,1
104694,2.694,2.792,0.098,62.43,0,8.3,104694,104694,104694,2
104695,2.32,2.677,0.357,72.92,0,22.15,104695,104695,104695,2
104696,3.011,3.118,0.107,77.86,0,16.81,104696,104696,104696,2
104697,3.611,3.954,0.343,93.61,0,22.8,104697,104697,104697,2
104698,3.635,3.794,0.159,83.35,0,20.81,104698,104698,104698,2
104699,3.057,3.534,0.477,86.26,0,18.26,104699,104699,104699,2
104700,3.774,3.951,0.177,64.71,0,27.68,104700,104700,104700,2
104701,3.015,2.759,-0.256,68.58,0,5.73,104701,104701,104701,1
