uso_ia_id,Student_ID,Weekly_GenAI_Hours,Nivel_Uso_IA,Uso_IA_Encoded,Primary_Use_Case,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours
111954,111954,0.28,Bajo,0,Ideation,2,0,5.96
111955,111955,5.5,Medio,1,Copywriting/Drafting,4,0,13.68
111956,111956,8.02,Medio,1,Copywriting/Drafting,3,0,2.62
111957,111957,6.71,Medio,1,Copywriting/Drafting,3,0,2.79
111958,111958,4.96,Bajo,0,Copywriting/Drafting,4,1,15.87
111959,111959,8.38,Medio,1,Ideation,3,0,11.08
111960,111960,0.94,Bajo,0,Copywriting/Drafting,1,0,8.7
111961,111961,23.35,Alto,2,Debugging/Troubleshooting,4,0,1.0
111962,111962,3.55,Bajo,0,Direct_Answer_Generation,3,1,7.35
111963,111963,34.0,Alto,2,Copywriting/Drafting,5,0,14.78
111964,111964,4.07,Bajo,0,Debugging/Troubleshooting,3,1,14.05
111965,111965,7.16,Medio,1,Summarizing_Reading,2,0,14.2
111966,111966,9.48,Medio,1,Copywriting/Drafting,3,0,9.53
111967,111967,7.13,Medio,1,Summarizing_Reading,4,0,12.55
111968,111968,8.06,Medio,1,Debugging/Troubleshooting,1,0,12.11
111969,111969,17.54,Alto,2,Debugging/Troubleshooting,3,1,9.09
111970,111970,10.35,Medio,1,Debugging/Troubleshooting,3,1,8.41
111971,111971,3.75,Bajo,0,Debugging/Troubleshooting,5,0,4.1
111972,111972,3.55,Bajo,0,Copywriting/Drafting,5,1,8.11
111973,111973,3.71,Bajo,0,Copywriting/Drafting,1,1,16.56
111974,111974,6.19,Medio,1,Debugging/Troubleshooting,3,0,15.17
111975,111975,5.36,Medio,1,Debugging/Troubleshooting,2,0,13.87
111976,111976,3.74,Bajo,0,Copywriting/Drafting,1,1,8.79
111977,111977,7.59,Medio,1,Copywriting/Drafting,3,1,5.15
111978,111978,0.92,Bajo,0,Summarizing_Reading,5,0,10.6
111979,111979,8.28,Medio,1,Summarizing_Reading,2,1,5.24
111980,111980,4.94,Bajo,0,Debugging/Troubleshooting,3,1,5.26
111981,111981,26.13,Alto,2,Direct_Answer_Generation,3,0,17.88
111982,111982,4.25,Bajo,0,Copywriting/Drafting,2,1,4.8
111983,111983,3.95,Bajo,0,Ideation,2,1,13.11
111984,111984,3.5,Bajo,0,Summarizing_Reading,3,0,13.45
111985,111985,15.16,Alto,2,Direct_Answer_Generation,3,0,9.15
111986,111986,0.32,Bajo,0,Ideation,3,1,12.65
111987,111987,7.17,Medio,1,Direct_Answer_Generation,3,0,11.34
111988,111988,1.27,Bajo,0,Summarizing_Reading,1,0,8.63
111989,111989,2.03,Bajo,0,Direct_Answer_Generation,1,0,8.47
111990,111990,14.46,Medio,1,Summarizing_Reading,2,1,1.0
111991,111991,19.82,Alto,2,Debugging/Troubleshooting,3,1,4.36
111992,111992,40.0,Alto,2,Ideation,2,1,6.69
111993,111993,7.7,Medio,1,Debugging/Troubleshooting,4,0,13.57
111994,111994,3.68,Bajo,0,Direct_Answer_Generation,2,0,15.07
111995,111995,1.37,Bajo,0,Summarizing_Reading,4,0,6.15
111996,111996,21.42,Alto,2,Debugging/Troubleshooting,2,1,4.08
111997,111997,0.8,Bajo,0,Ideation,2,0,5.35
111998,111998,10.47,Medio,1,Copywriting/Drafting,1,0,13.74
111999,111999,2.19,Bajo,0,Ideation,5,1,15.94
112000,112000,4.6,Bajo,0,Summarizing_Reading,3,0,15.59
112001,112001,2.25,Bajo,0,Direct_Answer_Generation,5,0,19.14
112002,112002,3.57,Bajo,0,Direct_Answer_Generation,3,0,18.11
112003,112003,0.05,Bajo,0,Debugging/Troubleshooting,4,0,11.83
112004,112004,2.33,Bajo,0,Debugging/Troubleshooting,2,0,7.57
112005,112005,16.79,Alto,2,Copywriting/Drafting,4,1,9.54
112006,112006,13.66,Medio,1,Direct_Answer_Generation,5,1,14.73
112007,112007,2.8,Bajo,0,Direct_Answer_Generation,3,1,13.62
112008,112008,4.11,Bajo,0,Copywriting/Drafting,5,0,7.17
112009,112009,2.47,Bajo,0,Direct_Answer_Generation,3,1,14.86
112010,112010,33.2,Alto,2,Summarizing_Reading,4,1,4.26
112011,112011,14.94,Medio,1,Debugging/Troubleshooting,3,1,9.37
112012,112012,10.66,Medio,1,Debugging/Troubleshooting,5,0,7.41
112013,112013,14.57,Medio,1,Summarizing_Reading,5,1,2.9
112014,112014,0.07,Bajo,0,Copywriting/Drafting,2,1,14.71
112015,112015,7.65,Medio,1,Debugging/Troubleshooting,2,0,10.5
112016,112016,0.11,Bajo,0,Ideation,1,1,2.57
112017,112017,16.8,Alto,2,Debugging/Troubleshooting,4,0,14.62
112018,112018,2.51,Bajo,0,Copywriting/Drafting,4,0,9.11
112019,112019,9.88,Medio,1,Debugging/Troubleshooting,3,1,4.34
112020,112020,2.63,Bajo,0,Debugging/Troubleshooting,5,0,8.47
112021,112021,0.63,Bajo,0,Direct_Answer_Generation,1,1,14.0
112022,112022,2.71,Bajo,0,Ideation,2,0,16.15
112023,112023,11.69,Medio,1,Copywriting/Drafting,5,1,15.01
112024,112024,0.44,Bajo,0,Debugging/Troubleshooting,3,0,7.54
112025,112025,0.15,Bajo,0,Direct_Answer_Generation,2,0,6.82
112026,112026,22.91,Alto,2,Debugging/Troubleshooting,3,1,5.83
112027,112027,2.3,Bajo,0,Ideation,3,1,16.1
112028,112028,1.08,Bajo,0,Copywriting/Drafting,1,1,10.38
112029,112029,9.96,Medio,1,Ideation,4,0,10.04
112030,112030,6.97,Medio,1,Copywriting/Drafting,2,0,1.0
112031,112031,18.9,Alto,2,Ideation,5,1,4.29
112032,112032,13.06,Medio,1,Copywriting/Drafting,1,1,12.13
112033,112033,7.21,Medio,1,Summarizing_Reading,3,0,20.33
112034,112034,3.21,Bajo,0,Direct_Answer_Generation,3,0,12.34
112035,112035,0.29,Bajo,0,Debugging/Troubleshooting,3,0,14.02
112036,112036,1.91,Bajo,0,Direct_Answer_Generation,3,0,7.9
112037,112037,0.65,Bajo,0,Debugging/Troubleshooting,3,0,14.43
112038,112038,0.07,Bajo,0,Copywriting/Drafting,2,0,16.64
112039,112039,3.73,Bajo,0,Summarizing_Reading,2,1,9.35
112040,112040,2.76,Bajo,0,Ideation,5,0,4.76
112041,112041,12.67,Medio,1,Summarizing_Reading,2,1,18.77
112042,112042,7.19,Medio,1,Copywriting/Drafting,2,1,13.87
112043,112043,0.28,Bajo,0,Copywriting/Drafting,5,1,9.82
112044,112044,2.77,Bajo,0,Copywriting/Drafting,3,0,1.0
112045,112045,4.4,Bajo,0,Direct_Answer_Generation,5,0,8.3
112046,112046,5.17,Medio,1,Ideation,3,0,1.65
112047,112047,2.53,Bajo,0,Copywriting/Drafting,3,1,13.76
112048,112048,1.36,Bajo,0,Ideation,3,1,17.56
112049,112049,15.44,Alto,2,Copywriting/Drafting,3,0,8.8
112050,112050,3.87,Bajo,0,Debugging/Troubleshooting,3,0,12.2
112051,112051,1.18,Bajo,0,Debugging/Troubleshooting,4,1,11.34
112052,112052,1.26,Bajo,0,Copywriting/Drafting,2,1,7.78
112053,112053,8.93,Medio,1,Ideation,3,1,8.94
112054,112054,1.49,Bajo,0,Ideation,5,1,17.61
112055,112055,2.38,Bajo,0,Ideation,2,1,4.3
112056,112056,0.94,Bajo,0,Ideation,4,0,21.05
112057,112057,2.51,Bajo,0,Ideation,5,0,12.98
112058,112058,1.32,Bajo,0,Copywriting/Drafting,5,0,10.47
112059,112059,23.67,Alto,2,Ideation,2,1,1.0
112060,112060,9.78,Medio,1,Debugging/Troubleshooting,3,0,12.64
112061,112061,9.56,Medio,1,Debugging/Troubleshooting,3,0,11.09
112062,112062,4.54,Bajo,0,Debugging/Troubleshooting,2,1,20.0
112063,112063,1.8,Bajo,0,Ideation,3,1,13.47
112064,112064,1.69,Bajo,0,Direct_Answer_Generation,1,1,3.74
112065,112065,7.95,Medio,1,Copywriting/Drafting,3,1,5.12
112066,112066,3.37,Bajo,0,Copywriting/Drafting,2,0,5.19
112067,112067,0.82,Bajo,0,Copywriting/Drafting,1,0,4.36
112068,112068,7.1,Medio,1,Summarizing_Reading,1,1,9.33
112069,112069,5.59,Medio,1,Debugging/Troubleshooting,2,1,9.86
112070,112070,10.53,Medio,1,Ideation,3,1,17.83
112071,112071,10.94,Medio,1,Direct_Answer_Generation,3,1,6.41
112072,112072,7.5,Medio,1,Copywriting/Drafting,1,0,15.23
112073,112073,13.65,Medio,1,Debugging/Troubleshooting,3,0,16.96
112074,112074,12.06,Medio,1,Summarizing_Reading,3,1,11.04
112075,112075,11.96,Medio,1,Ideation,2,0,18.8
112076,112076,12.57,Medio,1,Summarizing_Reading,5,1,10.66
112077,112077,8.22,Medio,1,Debugging/Troubleshooting,4,0,14.71
112078,112078,15.24,Alto,2,Ideation,2,0,5.19
112079,112079,2.44,Bajo,0,Ideation,3,0,19.08
112080,112080,1.41,Bajo,0,Copywriting/Drafting,1,1,13.93
112081,112081,9.25,Medio,1,Copywriting/Drafting,1,0,10.17
112082,112082,0.75,Bajo,0,Direct_Answer_Generation,2,0,11.71
112083,112083,7.29,Medio,1,Debugging/Troubleshooting,3,0,16.01
112084,112084,18.69,Alto,2,Debugging/Troubleshooting,3,1,11.95
112085,112085,3.3,Bajo,0,Direct_Answer_Generation,4,0,2.81
112086,112086,4.12,Bajo,0,Debugging/Troubleshooting,3,1,17.85
112087,112087,1.48,Bajo,0,Ideation,3,0,9.14
112088,112088,2.96,Bajo,0,Summarizing_Reading,1,1,16.58
112089,112089,1.54,Bajo,0,Ideation,5,0,15.82
112090,112090,5.89,Medio,1,Copywriting/Drafting,4,1,4.45
112091,112091,4.33,Bajo,0,Debugging/Troubleshooting,1,1,7.58
112092,112092,0.59,Bajo,0,Debugging/Troubleshooting,1,1,11.84
112093,112093,1.65,Bajo,0,Summarizing_Reading,2,1,10.1
112094,112094,13.28,Medio,1,Ideation,2,0,14.55
112095,112095,5.04,Medio,1,Summarizing_Reading,2,0,5.18
112096,112096,7.59,Medio,1,Debugging/Troubleshooting,4,1,20.41
112097,112097,15.33,Alto,2,Copywriting/Drafting,1,1,13.93
112098,112098,0.73,Bajo,0,Summarizing_Reading,5,0,15.63
112099,112099,7.25,Medio,1,Direct_Answer_Generation,1,1,10.0
112100,112100,4.95,Bajo,0,Direct_Answer_Generation,5,0,13.39
112101,112101,5.52,Medio,1,Copywriting/Drafting,2,0,16.72
112102,112102,0.82,Bajo,0,Debugging/Troubleshooting,5,0,17.38
112103,112103,0.32,Bajo,0,Summarizing_Reading,3,1,10.86
112104,112104,5.23,Medio,1,Copywriting/Drafting,3,0,16.02
112105,112105,15.73,Alto,2,Copywriting/Drafting,4,1,16.68
112106,112106,18.43,Alto,2,Direct_Answer_Generation,3,1,8.09
112107,112107,4.34,Bajo,0,Summarizing_Reading,2,0,10.03
112108,112108,14.98,Medio,1,Copywriting/Drafting,5,1,2.09
112109,112109,0.82,Bajo,0,Copywriting/Drafting,5,0,17.8
112110,112110,3.97,Bajo,0,Summarizing_Reading,3,0,6.46
112111,112111,2.05,Bajo,0,Summarizing_Reading,5,0,13.01
112112,112112,2.06,Bajo,0,Debugging/Troubleshooting,3,0,19.35
112113,112113,2.54,Bajo,0,Debugging/Troubleshooting,3,1,5.49
112114,112114,1.73,Bajo,0,Copywriting/Drafting,1,0,13.08
112115,112115,0.72,Bajo,0,Debugging/Troubleshooting,1,0,15.69
112116,112116,1.61,Bajo,0,Summarizing_Reading,3,1,12.71
112117,112117,4.55,Bajo,0,Copywriting/Drafting,1,1,11.7
112118,112118,2.59,Bajo,0,Copywriting/Drafting,2,0,14.45
112119,112119,4.09,Bajo,0,Direct_Answer_Generation,2,1,9.32
112120,112120,1.01,Bajo,0,Ideation,3,0,6.74
112121,112121,0.85,Bajo,0,Copywriting/Drafting,3,0,3.0
112122,112122,1.21,Bajo,0,Summarizing_Reading,2,0,15.56
112123,112123,0.26,Bajo,0,Debugging/Troubleshooting,2,0,21.03
112124,112124,4.51,Bajo,0,Summarizing_Reading,3,1,8.18
112125,112125,8.07,Medio,1,Summarizing_Reading,3,0,9.8
112126,112126,5.23,Medio,1,Ideation,5,0,18.16
112127,112127,7.93,Medio,1,Copywriting/Drafting,5,0,16.24
112128,112128,0.27,Bajo,0,Summarizing_Reading,1,1,3.55
112129,112129,4.92,Bajo,0,Summarizing_Reading,3,0,13.58
112130,112130,1.56,Bajo,0,Copywriting/Drafting,1,1,13.59
112131,112131,2.43,Bajo,0,Direct_Answer_Generation,5,1,9.49
112132,112132,8.69,Medio,1,Copywriting/Drafting,3,1,5.61
112133,112133,4.44,Bajo,0,Copywriting/Drafting,5,1,18.58
112134,112134,8.23,Medio,1,Debugging/Troubleshooting,1,1,12.94
112135,112135,15.17,Alto,2,Ideation,4,1,6.48
112136,112136,0.4,Bajo,0,Ideation,4,0,19.77
112137,112137,0.49,Bajo,0,Copywriting/Drafting,4,0,6.52
112138,112138,6.71,Medio,1,Ideation,3,0,16.2
112139,112139,13.16,Medio,1,Summarizing_Reading,3,0,9.95
112140,112140,0.57,Bajo,0,Summarizing_Reading,5,0,13.64
112141,112141,12.28,Medio,1,Summarizing_Reading,2,1,4.5
112142,112142,0.85,Bajo,0,Summarizing_Reading,3,1,12.23
112143,112143,8.39,Medio,1,Debugging/Troubleshooting,5,1,13.3
112144,112144,6.14,Medio,1,Debugging/Troubleshooting,5,0,16.35
112145,112145,34.0,Alto,2,Copywriting/Drafting,1,0,8.7
112146,112146,5.24,Medio,1,Copywriting/Drafting,2,1,3.63
112147,112147,2.88,Bajo,0,Debugging/Troubleshooting,3,0,8.0
112148,112148,23.35,Alto,2,Debugging/Troubleshooting,1,1,5.46
112149,112149,17.14,Alto,2,Copywriting/Drafting,3,1,12.56
112150,112150,16.89,Alto,2,Debugging/Troubleshooting,3,1,3.26
112151,112151,2.12,Bajo,0,Copywriting/Drafting,3,0,22.65
112152,112152,1.0,Bajo,0,Ideation,3,0,11.8
112153,112153,1.64,Bajo,0,Debugging/Troubleshooting,2,1,7.37
112154,112154,4.34,Bajo,0,Ideation,2,0,7.6
112155,112155,0.12,Bajo,0,Ideation,3,0,13.32
112156,112156,3.3,Bajo,0,Direct_Answer_Generation,4,0,18.99
112157,112157,11.75,Medio,1,Debugging/Troubleshooting,4,1,2.31
112158,112158,6.2,Medio,1,Debugging/Troubleshooting,2,0,17.03
112159,112159,4.8,Bajo,0,Copywriting/Drafting,3,0,18.93
112160,112160,7.82,Medio,1,Debugging/Troubleshooting,5,1,6.74
112161,112161,13.53,Medio,1,Direct_Answer_Generation,3,0,11.08
112162,112162,11.22,Medio,1,Debugging/Troubleshooting,4,0,3.63
112163,112163,24.89,Alto,2,Ideation,3,1,13.36
112164,112164,1.53,Bajo,0,Copywriting/Drafting,3,0,8.38
112165,112165,0.34,Bajo,0,Copywriting/Drafting,2,1,17.84
112166,112166,1.49,Bajo,0,Ideation,2,1,4.88
112167,112167,8.23,Medio,1,Copywriting/Drafting,5,0,10.04
112168,112168,0.93,Bajo,0,Copywriting/Drafting,2,0,8.53
112169,112169,0.35,Bajo,0,Ideation,3,0,17.38
112170,112170,8.37,Medio,1,Summarizing_Reading,3,0,10.71
112171,112171,20.03,Alto,2,Debugging/Troubleshooting,3,0,13.29
112172,112172,3.02,Bajo,0,Debugging/Troubleshooting,1,1,3.82
112173,112173,40.0,Alto,2,Debugging/Troubleshooting,4,1,5.65
112174,112174,1.33,Bajo,0,Summarizing_Reading,2,1,7.26
112175,112175,7.03,Medio,1,Copywriting/Drafting,4,1,15.36
112176,112176,24.01,Alto,2,Ideation,2,1,14.16
112177,112177,6.43,Medio,1,Debugging/Troubleshooting,3,0,11.53
112178,112178,14.89,Medio,1,Direct_Answer_Generation,1,0,10.99
112179,112179,22.51,Alto,2,Copywriting/Drafting,3,1,10.05
112180,112180,0.49,Bajo,0,Debugging/Troubleshooting,3,0,9.78
112181,112181,30.31,Alto,2,Debugging/Troubleshooting,3,0,10.85
112182,112182,3.27,Bajo,0,Direct_Answer_Generation,4,0,7.29
112183,112183,7.25,Medio,1,Ideation,2,0,8.27
112184,112184,8.18,Medio,1,Debugging/Troubleshooting,1,0,17.09
112185,112185,34.89,Alto,2,Copywriting/Drafting,4,1,5.66
112186,112186,9.41,Medio,1,Debugging/Troubleshooting,4,0,5.27
112187,112187,4.16,Bajo,0,Copywriting/Drafting,2,0,3.6
112188,112188,40.0,Alto,2,Ideation,4,1,15.12
112189,112189,13.09,Medio,1,Debugging/Troubleshooting,2,0,13.59
112190,112190,1.64,Bajo,0,Debugging/Troubleshooting,4,0,7.9
112191,112191,5.51,Medio,1,Ideation,3,0,15.11
112192,112192,2.6,Bajo,0,Ideation,4,1,13.44
112193,112193,24.88,Alto,2,Copywriting/Drafting,3,1,8.69
112194,112194,2.29,Bajo,0,Ideation,5,0,1.0
112195,112195,10.14,Medio,1,Copywriting/Drafting,5,1,10.41
112196,112196,1.4,Bajo,0,Direct_Answer_Generation,3,1,17.84
112197,112197,2.9,Bajo,0,Ideation,1,0,7.96
112198,112198,3.34,Bajo,0,Debugging/Troubleshooting,3,0,12.02
112199,112199,21.24,Alto,2,Debugging/Troubleshooting,5,1,10.32
112200,112200,8.13,Medio,1,Ideation,1,0,5.34
112201,112201,3.92,Bajo,0,Copywriting/Drafting,5,0,18.12
112202,112202,4.35,Bajo,0,Copywriting/Drafting,2,0,14.32
112203,112203,11.64,Medio,1,Debugging/Troubleshooting,3,1,11.11
112204,112204,4.32,Bajo,0,Copywriting/Drafting,3,0,17.56
112205,112205,2.59,Bajo,0,Debugging/Troubleshooting,4,0,5.73
112206,112206,5.75,Medio,1,Debugging/Troubleshooting,1,0,12.94
112207,112207,2.16,Bajo,0,Summarizing_Reading,5,0,6.26
112208,112208,13.08,Medio,1,Summarizing_Reading,2,0,14.02
112209,112209,7.96,Medio,1,Direct_Answer_Generation,3,1,16.99
112210,112210,25.09,Alto,2,Direct_Answer_Generation,2,1,10.4
112211,112211,4.37,Bajo,0,Direct_Answer_Generation,1,1,17.45
112212,112212,1.01,Bajo,0,Ideation,3,0,10.2
112213,112213,3.92,Bajo,0,Ideation,5,1,17.77
112214,112214,13.18,Medio,1,Direct_Answer_Generation,1,0,13.73
112215,112215,5.75,Medio,1,Ideation,4,1,15.05
112216,112216,19.55,Alto,2,Ideation,3,1,9.61
112217,112217,0.7,Bajo,0,Copywriting/Drafting,1,1,12.51
112218,112218,4.75,Bajo,0,Ideation,3,1,21.29
112219,112219,5.96,Medio,1,Copywriting/Drafting,3,0,8.05
112220,112220,5.22,Medio,1,Ideation,3,0,9.52
112221,112221,10.43,Medio,1,Ideation,1,1,6.3
112222,112222,31.96,Alto,2,Copywriting/Drafting,2,1,10.19
112223,112223,5.14,Medio,1,Debugging/Troubleshooting,2,1,18.6
112224,112224,1.24,Bajo,0,Copywriting/Drafting,1,1,16.4
112225,112225,1.06,Bajo,0,Copywriting/Drafting,3,0,12.93
112226,112226,9.25,Medio,1,Copywriting/Drafting,3,0,2.91
112227,112227,6.37,Medio,1,Copywriting/Drafting,3,0,7.11
112228,112228,2.35,Bajo,0,Debugging/Troubleshooting,4,1,10.81
112229,112229,9.72,Medio,1,Ideation,1,0,15.13
112230,112230,4.48,Bajo,0,Direct_Answer_Generation,4,0,7.07
112231,112231,14.65,Medio,1,Ideation,3,1,12.93
112232,112232,7.97,Medio,1,Summarizing_Reading,2,0,10.81
112233,112233,20.3,Alto,2,Summarizing_Reading,3,1,8.57
112234,112234,0.94,Bajo,0,Debugging/Troubleshooting,4,0,20.06
112235,112235,4.39,Bajo,0,Direct_Answer_Generation,5,0,20.5
112236,112236,1.74,Bajo,0,Debugging/Troubleshooting,2,0,26.73
112237,112237,1.43,Bajo,0,Copywriting/Drafting,3,1,15.31
112238,112238,9.85,Medio,1,Summarizing_Reading,3,0,7.46
112239,112239,0.64,Bajo,0,Copywriting/Drafting,2,0,10.34
112240,112240,20.98,Alto,2,Summarizing_Reading,4,1,15.93
112241,112241,4.81,Bajo,0,Summarizing_Reading,5,0,5.85
112242,112242,15.66,Alto,2,Ideation,3,1,6.83
112243,112243,6.33,Medio,1,Summarizing_Reading,2,0,3.68
112244,112244,16.09,Alto,2,Summarizing_Reading,3,1,7.08
112245,112245,9.7,Medio,1,Copywriting/Drafting,2,0,16.15
112246,112246,10.3,Medio,1,Debugging/Troubleshooting,1,0,7.41
112247,112247,2.28,Bajo,0,Debugging/Troubleshooting,3,0,6.87
112248,112248,13.09,Medio,1,Debugging/Troubleshooting,4,1,3.33
112249,112249,25.52,Alto,2,Direct_Answer_Generation,2,0,10.92
112250,112250,25.71,Alto,2,Direct_Answer_Generation,2,1,13.76
112251,112251,3.22,Bajo,0,Ideation,5,1,4.76
112252,112252,17.94,Alto,2,Ideation,3,0,15.62
112253,112253,14.18,Medio,1,Copywriting/Drafting,3,0,23.1
112254,112254,22.18,Alto,2,Summarizing_Reading,4,1,11.85
112255,112255,12.86,Medio,1,Direct_Answer_Generation,3,1,3.1
112256,112256,13.06,Medio,1,Ideation,4,1,13.4
112257,112257,1.08,Bajo,0,Ideation,2,0,15.62
112258,112258,21.67,Alto,2,Ideation,2,1,8.57
112259,112259,11.54,Medio,1,Copywriting/Drafting,1,0,8.75
112260,112260,11.56,Medio,1,Direct_Answer_Generation,5,1,15.93
112261,112261,31.36,Alto,2,Ideation,1,1,3.4
112262,112262,9.76,Medio,1,Ideation,1,0,14.0
112263,112263,3.01,Bajo,0,Debugging/Troubleshooting,2,1,15.24
112264,112264,21.47,Alto,2,Debugging/Troubleshooting,3,1,6.72
112265,112265,6.82,Medio,1,Ideation,3,1,13.02
112266,112266,1.51,Bajo,0,Direct_Answer_Generation,3,1,12.18
112267,112267,10.61,Medio,1,Copywriting/Drafting,1,0,3.82
112268,112268,0.46,Bajo,0,Direct_Answer_Generation,2,0,14.35
112269,112269,7.57,Medio,1,Ideation,4,0,16.71
112270,112270,3.26,Bajo,0,Debugging/Troubleshooting,1,1,10.0
112271,112271,4.59,Bajo,0,Direct_Answer_Generation,2,1,14.9
112272,112272,19.12,Alto,2,Summarizing_Reading,2,1,3.42
112273,112273,6.82,Medio,1,Copywriting/Drafting,1,0,15.75
112274,112274,8.51,Medio,1,Direct_Answer_Generation,5,1,20.12
112275,112275,0.96,Bajo,0,Copywriting/Drafting,4,0,14.11
112276,112276,34.0,Alto,2,Copywriting/Drafting,2,1,9.49
112277,112277,4.61,Bajo,0,Debugging/Troubleshooting,2,0,13.17
112278,112278,23.11,Alto,2,Debugging/Troubleshooting,3,1,10.31
112279,112279,5.92,Medio,1,Ideation,3,0,7.91
112280,112280,26.26,Alto,2,Copywriting/Drafting,1,1,3.05
112281,112281,6.34,Medio,1,Ideation,1,0,2.98
112282,112282,2.84,Bajo,0,Summarizing_Reading,3,0,11.8
112283,112283,7.06,Medio,1,Summarizing_Reading,4,0,4.5
112284,112284,0.94,Bajo,0,Copywriting/Drafting,2,1,7.64
112285,112285,26.63,Alto,2,Debugging/Troubleshooting,5,0,6.33
112286,112286,2.91,Bajo,0,Debugging/Troubleshooting,2,0,12.62
112287,112287,1.95,Bajo,0,Copywriting/Drafting,2,0,6.54
112288,112288,18.12,Alto,2,Direct_Answer_Generation,5,1,12.55
112289,112289,12.87,Medio,1,Copywriting/Drafting,4,1,16.41
112290,112290,7.35,Medio,1,Copywriting/Drafting,3,0,8.35
112291,112291,0.15,Bajo,0,Debugging/Troubleshooting,4,0,24.69
112292,112292,0.94,Bajo,0,Copywriting/Drafting,5,0,7.33
112293,112293,1.8,Bajo,0,Direct_Answer_Generation,4,1,2.04
112294,112294,4.29,Bajo,0,Ideation,3,1,18.39
112295,112295,2.72,Bajo,0,Summarizing_Reading,5,0,18.53
112296,112296,5.26,Medio,1,Ideation,2,0,25.27
112297,112297,3.99,Bajo,0,Copywriting/Drafting,1,0,15.01
112298,112298,2.91,Bajo,0,Ideation,3,1,8.86
112299,112299,11.1,Medio,1,Copywriting/Drafting,1,0,26.77
112300,112300,9.74,Medio,1,Debugging/Troubleshooting,1,1,7.94
112301,112301,4.16,Bajo,0,Copywriting/Drafting,3,0,8.7
112302,112302,3.34,Bajo,0,Ideation,2,0,3.28
112303,112303,5.14,Medio,1,Summarizing_Reading,5,1,11.12
112304,112304,0.31,Bajo,0,Direct_Answer_Generation,1,0,8.19
112305,112305,19.27,Alto,2,Summarizing_Reading,5,1,3.83
112306,112306,10.21,Medio,1,Debugging/Troubleshooting,5,1,15.85
112307,112307,0.25,Bajo,0,Ideation,1,1,7.24
112308,112308,5.95,Medio,1,Copywriting/Drafting,3,0,16.95
112309,112309,2.75,Bajo,0,Debugging/Troubleshooting,1,0,3.4
112310,112310,8.64,Medio,1,Ideation,2,1,5.14
112311,112311,6.33,Medio,1,Ideation,1,0,13.04
112312,112312,2.17,Bajo,0,Ideation,4,1,12.34
112313,112313,7.28,Medio,1,Copywriting/Drafting,3,0,12.35
112314,112314,17.37,Alto,2,Direct_Answer_Generation,2,1,2.69
112315,112315,6.03,Medio,1,Ideation,5,1,4.57
112316,112316,10.88,Medio,1,Debugging/Troubleshooting,5,1,2.68
112317,112317,9.56,Medio,1,Ideation,2,1,11.88
112318,112318,4.44,Bajo,0,Copywriting/Drafting,4,0,13.16
112319,112319,20.77,Alto,2,Ideation,3,1,2.25
112320,112320,0.49,Bajo,0,Summarizing_Reading,3,0,7.0
112321,112321,4.5,Bajo,0,Copywriting/Drafting,1,1,18.61
112322,112322,34.79,Alto,2,Ideation,1,1,13.49
112323,112323,6.16,Medio,1,Debugging/Troubleshooting,3,1,2.48
112324,112324,9.06,Medio,1,Ideation,3,1,18.48
112325,112325,10.25,Medio,1,Debugging/Troubleshooting,2,0,23.91
112326,112326,4.96,Bajo,0,Debugging/Troubleshooting,3,0,3.25
112327,112327,15.17,Alto,2,Copywriting/Drafting,1,0,13.57
112328,112328,35.67,Alto,2,Copywriting/Drafting,4,1,5.69
112329,112329,7.47,Medio,1,Ideation,2,1,15.89
112330,112330,0.6,Bajo,0,Debugging/Troubleshooting,3,0,13.9
112331,112331,7.18,Medio,1,Direct_Answer_Generation,3,1,6.69
112332,112332,7.86,Medio,1,Summarizing_Reading,3,0,10.45
112333,112333,1.89,Bajo,0,Summarizing_Reading,2,1,12.62
112334,112334,16.0,Alto,2,Summarizing_Reading,4,0,7.93
112335,112335,1.99,Bajo,0,Summarizing_Reading,4,1,12.65
112336,112336,10.16,Medio,1,Debugging/Troubleshooting,1,1,7.22
112337,112337,4.79,Bajo,0,Direct_Answer_Generation,3,1,9.82
112338,112338,11.33,Medio,1,Ideation,2,0,20.25
112339,112339,3.93,Bajo,0,Copywriting/Drafting,3,0,18.84
112340,112340,5.39,Medio,1,Debugging/Troubleshooting,3,0,13.7
112341,112341,17.32,Alto,2,Copywriting/Drafting,2,0,15.34
112342,112342,3.15,Bajo,0,Ideation,2,1,17.94
112343,112343,5.01,Medio,1,Copywriting/Drafting,3,0,15.29
112344,112344,4.0,Bajo,0,Summarizing_Reading,2,1,6.6
112345,112345,2.41,Bajo,0,Summarizing_Reading,5,0,17.61
112346,112346,0.46,Bajo,0,Ideation,4,0,16.33
112347,112347,4.04,Bajo,0,Summarizing_Reading,3,0,14.49
112348,112348,5.14,Medio,1,Debugging/Troubleshooting,4,0,9.54
112349,112349,5.7,Medio,1,Direct_Answer_Generation,2,0,16.04
112350,112350,0.25,Bajo,0,Debugging/Troubleshooting,3,0,7.13
112351,112351,1.2,Bajo,0,Ideation,5,0,6.22
112352,112352,2.32,Bajo,0,Ideation,4,1,14.34
112353,112353,2.4,Bajo,0,Ideation,4,0,4.22
112354,112354,7.53,Medio,1,Summarizing_Reading,1,0,7.47
112355,112355,18.92,Alto,2,Ideation,3,0,19.26
