Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Cambio_GPA,Nivel_Uso_IA,Dependencia_Alta,Estudio_Total,Riesgo_Academico,Year_Encoded,Prompt_Skill_Encoded,Policy_Encoded,Burnout_Encoded,Uso_IA_Encoded
108799,STEM,Freshman,3.924,0.73,Direct_Answer_Generation,Beginner,1,0,7.82,2,Strict_Ban,4,3.873,70.9,Low,-0.051,Bajo,0,8.55,0,1,1,0,0,0
108800,Humanities,Graduate,3.547,5.78,Copywriting/Drafting,Beginner,2,0,6.06,4,Actively_Encouraged,7,3.804,45.23,Medium,0.257,Medio,0,11.84,0,5,1,2,1,1
108801,Arts,Graduate,3.014,6.04,Copywriting/Drafting,Advanced,4,0,8.15,2,Allowed_With_Citation,9,3.095,78.07,Medium,0.081,Medio,0,14.19,0,5,3,1,1,1
108802,STEM,Senior,2.645,0.42,Summarizing_Reading,Advanced,4,0,11.21,2,Allowed_With_Citation,6,2.905,86.08,Medium,0.26,Bajo,0,11.63,0,4,3,1,1,0
108803,Humanities,Sophomore,3.302,12.28,Debugging/Troubleshooting,Advanced,3,0,14.75,5,Actively_Encouraged,7,3.787,93.17,Low,0.485,Medio,0,27.03,0,2,3,2,0,1
108804,Medical,Junior,2.695,1.37,Ideation,Beginner,2,0,9.44,1,Strict_Ban,2,2.62,68.64,Medium,-0.075,Bajo,0,10.81,0,3,1,0,1,0
108805,Business,Senior,3.527,11.43,Ideation,Advanced,5,1,12.52,7,Allowed_With_Citation,6,3.985,94.67,Medium,0.458,Medio,1,23.95,0,4,3,1,1,1
108806,Arts,Senior,2.719,4.32,Copywriting/Drafting,Intermediate,4,1,13.35,4,Allowed_With_Citation,2,2.962,60.29,Medium,0.243,Bajo,0,17.67,0,4,2,1,1,0
108807,Humanities,Sophomore,3.101,0.07,Debugging/Troubleshooting,Beginner,2,1,13.1,3,Strict_Ban,3,3.286,88.15,Low,0.185,Bajo,0,13.17,0,2,1,0,0,0
108808,Arts,Sophomore,2.828,15.24,Summarizing_Reading,Beginner,2,1,10.38,5,Allowed_With_Citation,5,3.095,57.59,High,0.267,Alto,0,25.62,0,2,1,1,2,2
108809,STEM,Senior,2.902,4.32,Direct_Answer_Generation,Intermediate,4,0,13.86,3,Allowed_With_Citation,5,2.925,90.58,Low,0.023,Bajo,0,18.18,0,4,2,1,0,0
108810,STEM,Senior,2.296,40.0,Debugging/Troubleshooting,Advanced,5,1,7.35,8,Allowed_With_Citation,3,2.932,71.86,Medium,0.636,Alto,1,47.35,0,4,3,1,1,2
108811,STEM,Junior,2.614,1.42,Summarizing_Reading,Advanced,5,0,4.0,1,Strict_Ban,1,2.748,64.8,Medium,0.134,Bajo,0,5.42,0,3,3,0,1,0
108812,Humanities,Junior,2.884,7.8,Debugging/Troubleshooting,Beginner,2,0,3.95,5,Actively_Encouraged,5,3.166,80.15,Medium,0.282,Medio,0,11.75,0,3,1,2,1,1
108813,Arts,Senior,2.9,0.53,Copywriting/Drafting,Beginner,2,0,13.83,4,Allowed_With_Citation,1,3.47,78.68,High,0.57,Bajo,0,14.36,0,4,1,1,2,0
108814,Humanities,Freshman,2.612,1.23,Copywriting/Drafting,Advanced,5,1,6.71,3,Allowed_With_Citation,6,2.683,63.18,Low,0.071,Bajo,0,7.94,0,1,3,1,0,0
108815,Business,Freshman,3.683,6.83,Direct_Answer_Generation,Beginner,2,0,17.37,4,Strict_Ban,3,4.0,80.27,Medium,0.317,Medio,0,24.2,0,1,1,0,1,1
108816,Business,Junior,2.304,0.83,Summarizing_Reading,Intermediate,4,0,17.16,3,Allowed_With_Citation,3,2.49,93.2,Low,0.186,Bajo,0,17.99,1,3,2,1,0,0
108817,Business,Freshman,3.625,8.57,Direct_Answer_Generation,Beginner,1,0,11.3,3,Actively_Encouraged,3,3.664,75.06,Low,0.039,Medio,0,19.87,0,1,1,2,0,1
108818,Humanities,Senior,1.807,5.26,Copywriting/Drafting,Beginner,3,0,13.09,3,Allowed_With_Citation,4,2.145,56.53,Low,0.338,Medio,0,18.35,1,4,1,1,0,1
108819,Business,Senior,2.114,0.24,Copywriting/Drafting,Intermediate,4,0,9.86,1,Allowed_With_Citation,4,2.506,79.37,Low,0.392,Bajo,0,10.1,0,4,2,1,0,0
108820,Humanities,Senior,3.383,10.86,Copywriting/Drafting,Intermediate,4,0,18.39,5,Allowed_With_Citation,8,3.379,85.49,High,-0.004,Medio,0,29.25,0,4,2,1,2,1
108821,STEM,Graduate,3.359,7.38,Debugging/Troubleshooting,Beginner,2,0,8.12,4,Strict_Ban,1,3.698,59.93,High,0.339,Medio,0,15.5,0,5,1,0,2,1
108822,Medical,Freshman,3.849,10.55,Summarizing_Reading,Beginner,3,0,13.42,5,Actively_Encouraged,6,3.97,77.28,Low,0.121,Medio,0,23.97,0,1,1,2,0,1
108823,STEM,Sophomore,3.519,24.86,Debugging/Troubleshooting,Intermediate,2,0,7.68,5,Allowed_With_Citation,7,3.628,68.8,High,0.109,Alto,0,32.54,0,2,2,1,2,2
108824,STEM,Sophomore,3.714,9.4,Debugging/Troubleshooting,Intermediate,4,0,17.66,6,Actively_Encouraged,4,3.934,79.63,High,0.22,Medio,0,27.06,0,2,2,2,2,1
108825,Medical,Senior,3.768,2.49,Debugging/Troubleshooting,Advanced,3,0,9.56,2,Allowed_With_Citation,6,4.0,83.89,High,0.232,Bajo,0,12.05,0,4,3,1,2,0
108826,Humanities,Junior,3.107,8.42,Copywriting/Drafting,Intermediate,3,1,15.27,3,Actively_Encouraged,6,3.608,73.13,Medium,0.501,Medio,0,23.69,0,3,2,2,1,1
108827,Business,Sophomore,2.557,17.59,Ideation,Intermediate,3,1,22.27,6,Strict_Ban,6,2.656,85.7,Medium,0.099,Alto,0,39.86,0,2,2,0,1,2
108828,Humanities,Freshman,3.314,7.4,Copywriting/Drafting,Beginner,2,0,5.42,4,Allowed_With_Citation,5,3.367,57.66,Medium,0.053,Medio,0,12.82,0,1,1,1,1,1
108829,Humanities,Graduate,2.966,15.26,Ideation,Beginner,3,0,11.22,5,Allowed_With_Citation,4,3.13,84.43,High,0.164,Alto,0,26.48,0,5,1,1,2,2
108830,STEM,Senior,3.372,33.81,Copywriting/Drafting,Beginner,2,0,4.11,7,Allowed_With_Citation,4,3.757,61.01,High,0.385,Alto,1,37.92,0,4,1,1,2,2
108831,Humanities,Junior,3.04,8.91,Summarizing_Reading,Beginner,2,0,4.43,3,Allowed_With_Citation,4,3.221,83.07,Medium,0.181,Medio,0,13.34,0,3,1,1,1,1
108832,Humanities,Graduate,3.112,4.58,Copywriting/Drafting,Beginner,1,0,8.8,3,Allowed_With_Citation,3,3.459,66.31,Low,0.347,Bajo,0,13.38,0,5,1,1,0,0
108833,Business,Senior,3.721,0.15,Ideation,Advanced,3,0,11.81,1,Allowed_With_Citation,4,3.769,78.99,Medium,0.048,Bajo,0,11.96,0,4,3,1,1,0
108834,Business,Freshman,3.254,15.15,Direct_Answer_Generation,Beginner,3,0,11.66,3,Strict_Ban,4,2.965,49.36,Medium,-0.289,Alto,0,26.81,0,1,1,0,1,2
108835,Medical,Junior,2.517,4.26,Direct_Answer_Generation,Beginner,3,0,15.15,3,Actively_Encouraged,5,2.943,68.06,High,0.426,Bajo,0,19.41,0,3,1,2,2,0
108836,STEM,Junior,2.836,11.57,Ideation,Advanced,4,1,12.14,3,Actively_Encouraged,3,3.113,79.89,Medium,0.277,Medio,0,23.71,0,3,3,2,1,1
108837,Business,Senior,2.218,7.02,Copywriting/Drafting,Beginner,3,0,1.93,2,Allowed_With_Citation,5,2.523,73.45,Medium,0.305,Medio,0,8.95,0,4,1,1,1,1
108838,Business,Freshman,3.454,14.48,Debugging/Troubleshooting,Intermediate,2,0,9.75,6,Allowed_With_Citation,5,3.374,93.23,Low,-0.08,Medio,0,24.23,0,1,2,1,0,1
108839,Medical,Junior,3.219,1.93,Debugging/Troubleshooting,Intermediate,2,0,22.23,3,Allowed_With_Citation,4,3.521,84.85,Low,0.302,Bajo,0,24.16,0,3,2,1,0,0
108840,STEM,Junior,3.632,3.32,Debugging/Troubleshooting,Intermediate,4,0,10.77,3,Allowed_With_Citation,1,4.0,81.52,High,0.368,Bajo,0,14.09,0,3,2,1,2,0
108841,Business,Graduate,3.879,11.5,Debugging/Troubleshooting,Advanced,4,0,6.13,4,Allowed_With_Citation,7,4.0,78.42,Low,0.121,Medio,0,17.63,0,5,3,1,0,1
108842,Arts,Graduate,2.754,2.36,Ideation,Intermediate,4,1,12.31,2,Allowed_With_Citation,2,3.087,79.22,Medium,0.333,Bajo,0,14.67,0,5,2,1,1,0
108843,STEM,Junior,2.8,0.55,Debugging/Troubleshooting,Beginner,2,1,15.88,1,Actively_Encouraged,4,2.812,65.15,Low,0.012,Bajo,0,16.43,0,3,1,2,0,0
108844,Medical,Junior,3.459,25.65,Direct_Answer_Generation,Intermediate,1,0,8.79,3,Actively_Encouraged,7,3.344,49.51,High,-0.115,Alto,0,34.44,0,3,2,2,2,2
108845,STEM,Graduate,3.455,4.03,Copywriting/Drafting,Advanced,4,0,15.63,2,Strict_Ban,5,4.0,78.75,Low,0.545,Bajo,0,19.66,0,5,3,0,0,0
108846,Business,Senior,3.772,15.71,Direct_Answer_Generation,Beginner,2,0,14.49,5,Allowed_With_Citation,6,3.814,74.5,High,0.042,Alto,0,30.2,0,4,1,1,2,2
108847,Medical,Graduate,3.245,3.0,Summarizing_Reading,Beginner,3,0,14.87,3,Allowed_With_Citation,1,3.453,61.52,Medium,0.208,Bajo,0,17.87,0,5,1,1,1,0
108848,Business,Graduate,2.704,0.2,Ideation,Advanced,4,1,17.56,2,Allowed_With_Citation,6,3.008,92.87,Medium,0.304,Bajo,0,17.76,0,5,3,1,1,0
108849,Humanities,Senior,3.606,0.08,Direct_Answer_Generation,Intermediate,1,1,16.63,1,Actively_Encouraged,2,4.0,66.47,Medium,0.394,Bajo,0,16.71,0,4,2,2,1,0
108850,STEM,Freshman,3.381,20.93,Debugging/Troubleshooting,Beginner,1,1,7.22,5,Actively_Encouraged,7,3.457,76.02,High,0.076,Alto,0,28.15,0,1,1,2,2,2
108851,Medical,Sophomore,3.248,12.76,Summarizing_Reading,Intermediate,2,0,17.06,5,Actively_Encouraged,7,3.626,71.07,Medium,0.378,Medio,0,29.82,0,2,2,2,1,1
108852,Humanities,Sophomore,2.708,11.54,Summarizing_Reading,Intermediate,1,0,3.27,5,Allowed_With_Citation,3,2.826,83.12,Low,0.118,Medio,0,14.81,0,2,2,1,0,1
108853,STEM,Senior,3.748,37.55,Debugging/Troubleshooting,Intermediate,4,1,16.42,8,Actively_Encouraged,3,3.956,71.52,High,0.208,Alto,1,53.97,0,4,2,2,2,2
108854,Business,Sophomore,3.685,4.05,Copywriting/Drafting,Intermediate,3,1,14.55,5,Actively_Encouraged,4,3.786,57.4,Low,0.101,Bajo,0,18.6,0,2,2,2,0,0
108855,Humanities,Sophomore,3.374,2.37,Debugging/Troubleshooting,Intermediate,5,1,16.23,5,Allowed_With_Citation,1,3.698,70.38,Medium,0.324,Bajo,0,18.6,0,2,2,1,1,0
108856,STEM,Sophomore,3.349,1.03,Debugging/Troubleshooting,Advanced,4,1,16.06,4,Strict_Ban,3,3.882,72.45,Low,0.533,Bajo,0,17.09,0,2,3,0,0,0
108857,STEM,Graduate,2.326,26.5,Debugging/Troubleshooting,Beginner,2,1,12.88,7,Strict_Ban,9,2.532,64.32,High,0.206,Alto,1,39.38,0,5,1,0,2,2
108858,STEM,Junior,3.406,40.0,Debugging/Troubleshooting,Advanced,4,1,8.58,6,Strict_Ban,9,3.551,76.11,High,0.145,Alto,0,48.58,0,3,3,0,2,2
108859,Business,Freshman,3.075,1.3,Copywriting/Drafting,Advanced,3,0,2.72,4,Allowed_With_Citation,4,3.238,44.67,Low,0.163,Bajo,0,4.02,0,1,3,1,0,0
108860,Business,Freshman,3.033,2.99,Direct_Answer_Generation,Beginner,1,1,8.2,2,Actively_Encouraged,5,3.09,67.63,Low,0.057,Bajo,0,11.19,0,1,1,2,0,0
108861,Business,Sophomore,2.759,1.28,Copywriting/Drafting,Beginner,3,0,18.09,2,Allowed_With_Citation,7,2.882,57.53,Low,0.123,Bajo,0,19.37,0,2,1,1,0,0
108862,Arts,Graduate,2.591,0.4,Copywriting/Drafting,Beginner,2,0,7.79,5,Actively_Encouraged,3,2.513,57.9,Medium,-0.078,Bajo,0,8.19,0,5,1,2,1,0
108863,Arts,Graduate,3.522,6.4,Direct_Answer_Generation,Advanced,3,0,11.7,5,Allowed_With_Citation,3,3.642,85.45,High,0.12,Medio,0,18.1,0,5,3,1,2,1
108864,Business,Junior,3.617,6.16,Copywriting/Drafting,Beginner,2,0,13.46,2,Allowed_With_Citation,6,3.61,65.73,Medium,-0.007,Medio,0,19.62,0,3,1,1,1,1
108865,STEM,Senior,2.412,23.05,Debugging/Troubleshooting,Advanced,4,1,14.56,4,Strict_Ban,5,3.069,100.0,High,0.657,Alto,0,37.61,0,4,3,0,2,2
108866,Business,Senior,3.65,20.61,Copywriting/Drafting,Beginner,3,1,11.0,7,Allowed_With_Citation,3,3.873,71.75,Medium,0.223,Alto,1,31.61,0,4,1,1,1,2
108867,Humanities,Freshman,2.844,5.4,Copywriting/Drafting,Beginner,2,1,4.16,6,Allowed_With_Citation,2,2.916,62.33,Medium,0.072,Medio,0,9.56,0,1,1,1,1,1
108868,Business,Sophomore,3.18,9.73,Copywriting/Drafting,Intermediate,5,1,10.99,5,Allowed_With_Citation,4,3.257,98.01,Medium,0.077,Medio,0,20.72,0,2,2,1,1,1
108869,Business,Senior,3.026,15.97,Debugging/Troubleshooting,Advanced,3,1,13.1,4,Allowed_With_Citation,5,3.464,88.66,Medium,0.438,Alto,0,29.07,0,4,3,1,1,2
108870,Humanities,Graduate,3.664,1.63,Copywriting/Drafting,Beginner,3,0,8.84,1,Allowed_With_Citation,4,3.819,83.56,Medium,0.155,Bajo,0,10.47,0,5,1,1,1,0
108871,Medical,Senior,3.542,6.36,Summarizing_Reading,Advanced,3,0,3.03,4,Strict_Ban,3,3.67,89.72,Medium,0.128,Medio,0,9.39,0,4,3,0,1,1
108872,STEM,Sophomore,3.744,6.75,Debugging/Troubleshooting,Beginner,1,1,10.27,4,Allowed_With_Citation,7,3.997,77.28,High,0.253,Medio,0,17.02,0,2,1,1,2,1
108873,Business,Graduate,3.487,2.59,Direct_Answer_Generation,Intermediate,4,0,20.21,3,Actively_Encouraged,3,3.846,76.41,Medium,0.359,Bajo,0,22.8,0,5,2,2,1,0
108874,STEM,Senior,3.077,2.11,Debugging/Troubleshooting,Advanced,5,0,10.42,1,Strict_Ban,8,3.329,91.39,High,0.252,Bajo,0,12.53,0,4,3,0,2,0
108875,Medical,Senior,3.656,0.57,Copywriting/Drafting,Beginner,2,0,3.44,1,Strict_Ban,1,3.826,73.36,Low,0.17,Bajo,0,4.01,0,4,1,0,0,0
108876,STEM,Sophomore,3.858,3.03,Debugging/Troubleshooting,Intermediate,5,1,15.19,2,Allowed_With_Citation,5,3.759,75.16,Low,-0.099,Bajo,0,18.22,0,2,2,1,0,0
108877,STEM,Freshman,2.49,4.55,Copywriting/Drafting,Advanced,4,0,1.0,4,Allowed_With_Citation,1,2.57,60.3,High,0.08,Bajo,0,5.55,0,1,3,1,2,0
108878,Humanities,Freshman,1.841,13.73,Copywriting/Drafting,Beginner,1,1,9.57,5,Allowed_With_Citation,3,2.178,61.74,Medium,0.337,Medio,0,23.3,1,1,1,1,1,1
108879,Humanities,Graduate,3.308,3.41,Debugging/Troubleshooting,Intermediate,2,0,15.87,1,Actively_Encouraged,3,3.839,70.77,High,0.531,Bajo,0,19.28,0,5,2,2,2,0
108880,STEM,Freshman,3.327,3.04,Summarizing_Reading,Advanced,5,0,13.06,2,Allowed_With_Citation,3,3.578,87.48,Low,0.251,Bajo,0,16.1,0,1,3,1,0,0
108881,Business,Junior,3.354,4.85,Direct_Answer_Generation,Beginner,1,1,13.47,4,Strict_Ban,1,3.298,93.77,Low,-0.056,Bajo,0,18.32,0,3,1,0,0,0
108882,Humanities,Sophomore,2.89,2.51,Copywriting/Drafting,Advanced,4,0,11.57,3,Actively_Encouraged,4,3.261,73.11,Medium,0.371,Bajo,0,14.08,0,2,3,2,1,0
108883,STEM,Junior,3.575,6.6,Debugging/Troubleshooting,Beginner,3,1,1.0,5,Allowed_With_Citation,6,3.81,62.91,Medium,0.235,Medio,0,7.6,0,3,1,1,1,1
108884,Humanities,Sophomore,3.533,7.72,Debugging/Troubleshooting,Beginner,2,1,7.85,2,Allowed_With_Citation,6,3.768,76.76,Low,0.235,Medio,0,15.57,0,2,1,1,0,1
108885,Arts,Freshman,3.036,4.97,Debugging/Troubleshooting,Intermediate,1,0,9.46,5,Allowed_With_Citation,4,3.195,75.73,Medium,0.159,Bajo,0,14.43,0,1,2,1,1,0
108886,Business,Freshman,2.388,1.99,Copywriting/Drafting,Beginner,2,0,5.37,3,Actively_Encouraged,3,2.238,92.25,Low,-0.15,Bajo,0,7.36,1,1,1,2,0,0
108887,Business,Freshman,3.003,2.46,Summarizing_Reading,Intermediate,5,1,13.83,2,Strict_Ban,4,2.931,30.18,Low,-0.072,Bajo,0,16.29,0,1,2,0,0,0
108888,Business,Freshman,3.536,12.87,Debugging/Troubleshooting,Intermediate,4,1,19.76,1,Allowed_With_Citation,5,3.892,82.48,High,0.356,Medio,0,32.63,0,1,2,1,2,1
108889,Humanities,Freshman,2.03,4.53,Copywriting/Drafting,Advanced,3,0,11.1,3,Allowed_With_Citation,5,2.31,67.39,Medium,0.28,Bajo,0,15.63,1,1,3,1,1,0
108890,STEM,Senior,2.009,4.76,Debugging/Troubleshooting,Advanced,4,1,14.42,3,Actively_Encouraged,3,2.548,100.0,Medium,0.539,Bajo,0,19.18,0,4,3,2,1,0
108891,STEM,Freshman,2.949,2.71,Summarizing_Reading,Intermediate,4,1,1.0,3,Allowed_With_Citation,2,2.924,65.48,Low,-0.025,Bajo,0,3.71,0,1,2,1,0,0
108892,Arts,Sophomore,2.525,7.78,Ideation,Advanced,3,0,9.61,1,Actively_Encouraged,2,2.57,76.77,Medium,0.045,Medio,0,17.39,0,2,3,2,1,1
108893,Medical,Senior,3.743,2.37,Direct_Answer_Generation,Beginner,3,1,11.21,2,Actively_Encouraged,1,4.0,73.94,Low,0.257,Bajo,0,13.58,0,4,1,2,0,0
108894,Humanities,Freshman,2.822,4.05,Ideation,Intermediate,1,1,6.61,3,Allowed_With_Citation,6,2.976,81.23,Medium,0.154,Bajo,0,10.66,0,1,2,1,1,0
108895,STEM,Graduate,2.732,2.73,Ideation,Beginner,1,0,8.39,3,Strict_Ban,1,2.748,59.87,Low,0.016,Bajo,0,11.12,0,5,1,0,0,0
108896,STEM,Junior,3.566,13.26,Copywriting/Drafting,Beginner,3,1,17.61,7,Strict_Ban,9,4.0,63.18,Low,0.434,Medio,1,30.87,0,3,1,0,0,1
108897,Humanities,Graduate,3.651,5.01,Copywriting/Drafting,Intermediate,2,0,4.54,1,Actively_Encouraged,5,3.852,56.62,Medium,0.201,Medio,0,9.55,0,5,2,2,1,1
108898,Business,Freshman,2.509,4.6,Direct_Answer_Generation,Beginner,2,0,19.39,5,Actively_Encouraged,8,2.58,63.41,Medium,0.071,Bajo,0,23.99,0,1,1,2,1,0
108899,STEM,Freshman,2.837,13.02,Direct_Answer_Generation,Intermediate,4,0,6.87,6,Strict_Ban,7,3.003,91.05,Medium,0.166,Medio,0,19.89,0,1,2,0,1,1
108900,Medical,Junior,3.388,0.38,Debugging/Troubleshooting,Intermediate,3,0,19.09,3,Strict_Ban,1,3.625,77.35,Low,0.237,Bajo,0,19.47,0,3,2,0,0,0
108901,Humanities,Sophomore,1.759,0.2,Ideation,Advanced,5,1,1.0,2,Allowed_With_Citation,4,1.352,66.0,Medium,-0.407,Bajo,0,1.2,1,2,3,1,1,0
108902,Medical,Junior,3.35,2.62,Ideation,Intermediate,3,0,4.9,3,Allowed_With_Citation,5,3.309,61.13,Low,-0.041,Bajo,0,7.52,0,3,2,1,0,0
108903,Arts,Junior,3.863,3.88,Ideation,Beginner,3,0,8.03,3,Allowed_With_Citation,7,4.0,50.55,Low,0.137,Bajo,0,11.91,0,3,1,1,0,0
108904,Arts,Junior,3.306,15.43,Summarizing_Reading,Beginner,3,0,20.68,6,Allowed_With_Citation,4,4.0,86.26,High,0.694,Alto,0,36.11,0,3,1,1,2,2
108905,Business,Graduate,2.751,0.78,Ideation,Advanced,4,0,14.78,1,Strict_Ban,1,2.818,99.05,Low,0.067,Bajo,0,15.56,0,5,3,0,0,0
108906,Business,Freshman,3.756,21.67,Summarizing_Reading,Beginner,2,1,10.89,10,Strict_Ban,9,3.933,48.45,High,0.177,Alto,1,32.56,0,1,1,0,2,2
108907,Business,Junior,2.97,40.0,Ideation,Intermediate,4,0,6.08,9,Actively_Encouraged,6,3.429,54.17,High,0.459,Alto,1,46.08,0,3,2,2,2,2
108908,Business,Sophomore,3.483,0.91,Ideation,Advanced,5,0,2.95,3,Allowed_With_Citation,6,3.439,85.08,Medium,-0.044,Bajo,0,3.86,0,2,3,1,1,0
108909,Business,Senior,2.652,12.77,Ideation,Advanced,3,0,12.4,2,Allowed_With_Citation,2,3.006,85.73,Medium,0.354,Medio,0,25.17,0,4,3,1,1,1
108910,Medical,Freshman,3.211,0.35,Summarizing_Reading,Intermediate,3,0,11.51,3,Allowed_With_Citation,3,3.505,77.89,Low,0.294,Bajo,0,11.86,0,1,2,1,0,0
108911,Business,Junior,2.43,1.63,Copywriting/Drafting,Intermediate,3,1,10.54,3,Actively_Encouraged,1,2.771,67.74,Low,0.341,Bajo,0,12.17,0,3,2,2,0,0
108912,Arts,Junior,3.752,4.55,Ideation,Intermediate,4,0,11.05,2,Strict_Ban,7,3.923,77.29,Low,0.171,Bajo,0,15.6,0,3,2,0,0,0
108913,Medical,Graduate,2.621,1.82,Debugging/Troubleshooting,Intermediate,3,0,5.55,4,Strict_Ban,4,2.778,71.67,Medium,0.157,Bajo,0,7.37,0,5,2,0,1,0
108914,STEM,Senior,3.598,15.02,Copywriting/Drafting,Advanced,3,1,8.6,4,Allowed_With_Citation,6,4.0,73.95,Medium,0.402,Alto,0,23.62,0,4,3,1,1,2
108915,STEM,Freshman,3.589,10.05,Debugging/Troubleshooting,Beginner,1,1,4.83,4,Allowed_With_Citation,7,3.767,88.13,Medium,0.178,Medio,0,14.88,0,1,1,1,1,1
108916,Humanities,Junior,2.788,1.21,Ideation,Advanced,4,0,12.84,2,Allowed_With_Citation,2,2.822,67.79,Medium,0.034,Bajo,0,14.05,0,3,3,1,1,0
108917,Business,Senior,3.087,10.47,Ideation,Beginner,1,0,10.23,3,Actively_Encouraged,6,3.36,87.9,High,0.273,Medio,0,20.7,0,4,1,2,2,1
108918,Arts,Junior,3.906,7.8,Copywriting/Drafting,Beginner,1,0,4.74,5,Strict_Ban,8,3.877,57.08,Medium,-0.029,Medio,0,12.54,0,3,1,0,1,1
108919,Humanities,Sophomore,3.803,2.14,Debugging/Troubleshooting,Intermediate,4,1,3.97,2,Allowed_With_Citation,3,3.759,79.96,Medium,-0.044,Bajo,0,6.11,0,2,2,1,1,0
108920,Business,Sophomore,3.638,5.37,Ideation,Beginner,2,0,23.17,1,Allowed_With_Citation,4,4.0,83.01,Medium,0.362,Medio,0,28.54,0,2,1,1,1,1
108921,Business,Sophomore,2.086,5.75,Ideation,Beginner,1,0,9.9,3,Allowed_With_Citation,3,2.367,69.38,Medium,0.281,Medio,0,15.65,1,2,1,1,1,1
108922,STEM,Freshman,3.519,6.51,Ideation,Advanced,4,0,7.07,3,Strict_Ban,1,3.754,89.11,Low,0.235,Medio,0,13.58,0,1,3,0,0,1
108923,Business,Senior,3.019,7.75,Ideation,Beginner,3,0,13.43,4,Actively_Encouraged,2,3.342,73.91,High,0.323,Medio,0,21.18,0,4,1,2,2,1
108924,Arts,Junior,3.077,4.27,Copywriting/Drafting,Intermediate,2,1,18.45,1,Allowed_With_Citation,1,3.259,66.01,High,0.182,Bajo,0,22.72,0,3,2,1,2,0
108925,STEM,Sophomore,3.145,3.12,Debugging/Troubleshooting,Advanced,3,1,7.7,4,Allowed_With_Citation,6,3.662,91.55,High,0.517,Bajo,0,10.82,0,2,3,1,2,0
108926,Business,Junior,3.184,0.28,Ideation,Beginner,3,0,21.04,2,Allowed_With_Citation,7,3.337,100.0,Low,0.153,Bajo,0,21.32,0,3,1,1,0,0
108927,Business,Sophomore,3.641,5.19,Ideation,Beginner,2,0,6.08,3,Actively_Encouraged,5,3.434,88.75,Low,-0.207,Medio,0,11.27,0,2,1,2,0,1
108928,STEM,Sophomore,3.238,4.28,Summarizing_Reading,Advanced,4,0,13.88,4,Allowed_With_Citation,2,3.471,83.55,Medium,0.233,Bajo,0,18.16,0,2,3,1,1,0
108929,STEM,Senior,3.279,2.55,Debugging/Troubleshooting,Beginner,3,0,10.47,3,Allowed_With_Citation,4,3.39,59.62,Medium,0.111,Bajo,0,13.02,0,4,1,1,1,0
108930,Medical,Senior,2.553,8.87,Copywriting/Drafting,Intermediate,2,0,8.37,4,Allowed_With_Citation,4,2.824,85.94,Medium,0.271,Medio,0,17.24,0,4,2,1,1,1
108931,Humanities,Junior,3.371,12.19,Copywriting/Drafting,Beginner,1,0,22.92,5,Allowed_With_Citation,5,4.0,87.36,High,0.629,Medio,0,35.11,0,3,1,1,2,1
108932,STEM,Senior,3.726,9.35,Direct_Answer_Generation,Intermediate,3,0,4.43,5,Allowed_With_Citation,8,3.749,67.38,Medium,0.023,Medio,0,13.78,0,4,2,1,1,1
108933,STEM,Sophomore,3.678,6.68,Debugging/Troubleshooting,Intermediate,2,0,8.51,2,Allowed_With_Citation,6,3.942,52.29,Low,0.264,Medio,0,15.19,0,2,2,1,0,1
108934,Business,Freshman,3.613,6.32,Summarizing_Reading,Intermediate,4,1,8.91,3,Allowed_With_Citation,1,3.793,84.29,Low,0.18,Medio,0,15.23,0,1,2,1,0,1
108935,Business,Junior,3.452,4.58,Ideation,Advanced,4,0,8.64,1,Allowed_With_Citation,4,3.613,76.66,Low,0.161,Bajo,0,13.22,0,3,3,1,0,0
108936,Business,Sophomore,3.103,6.68,Ideation,Intermediate,4,1,11.48,4,Allowed_With_Citation,3,3.154,81.9,High,0.051,Medio,0,18.16,0,2,2,1,2,1
108937,STEM,Senior,3.534,21.55,Debugging/Troubleshooting,Intermediate,5,0,5.26,3,Actively_Encouraged,7,3.582,64.65,High,0.048,Alto,0,26.81,0,4,2,2,2,2
108938,Medical,Sophomore,2.763,1.59,Summarizing_Reading,Intermediate,2,0,8.65,4,Allowed_With_Citation,6,2.757,98.25,Medium,-0.006,Bajo,0,10.24,0,2,2,1,1,0
108939,Humanities,Senior,3.605,6.55,Copywriting/Drafting,Advanced,5,0,9.71,1,Allowed_With_Citation,1,3.529,76.09,Low,-0.076,Medio,0,16.26,0,4,3,1,0,1
108940,Humanities,Junior,3.543,9.28,Summarizing_Reading,Beginner,1,0,9.25,3,Strict_Ban,7,3.775,52.29,Low,0.232,Medio,0,18.53,0,3,1,0,0,1
108941,Humanities,Senior,3.645,12.83,Summarizing_Reading,Intermediate,4,1,9.29,2,Allowed_With_Citation,1,4.0,80.72,Low,0.355,Medio,0,22.12,0,4,2,1,0,1
108942,Humanities,Senior,3.583,2.06,Summarizing_Reading,Beginner,2,0,19.14,6,Actively_Encouraged,4,4.0,86.68,Medium,0.417,Bajo,0,21.2,0,4,1,2,1,0
